epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
0,553800.0,-3811466.693664207,3566805.2211901695,3652668.9111347175,0,0,0,0,0,1,1,2.280731561020522,2.3184962086942034,3.2894435773932713,18,0,0.08822792079773784,3.0558360247270064,3.445062012103837,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4365270199746263,1,0.6910114595164438,0.08033854166666668,0.04055795961877541,4,3.3255473702923526,3.557301946484463,3.0558360247270064,5.592639952376013,0.08822792079773784,0.02210678010972702,0,0.07916666666666666,0,5b857f9f29778b93,140,13.292946776287321,8,12,1,128,0.4365270199746263,121,18,17
1,553800.2000000477,-3811466.7043680125,3566805.2303698813,3652668.917540918,0,0,0,0,0,1,1,2.277495740026542,2.314140206344543,3.303230346751093,18,1,0.08822792079773784,3.069661387013538,3.459409208062329,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6863158193229383,0,3.459409208062329,0.08333333333333333,0.0,1,2.277495740026542,2.314140206344543,3.069661387013538,5.593979167573447,nan,nan,0,0.08333333333333333,0,5b857f9f29778b93,12,11.999999999999998,8,0,0,0,nan,-1,0,0
2,553800.4000000954,-3811466.7189359865,3566805.2446287237,3652668.9324123603,0,0,0,0,0,1,1,2.277135086995565,2.3135776905048857,3.327614176726829,18,2,0.08822792079773784,3.094081993370175,3.4756148148757378,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6823118747231803,0,3.4756148148757378,0.08333333333333333,0.0,1,2.277135086995565,2.3135776905048857,3.094081993370175,5.596357313446614,nan,nan,0,0.08333333333333333,0,5b857f9f29778b93,12,11.999999999999998,8,0,0,0,nan,-1,0,0
3,553800.5999999046,-3811466.7297525406,3566805.2565932283,3652668.9432305964,0,0,0,0,0,1,1,2.2770372419585216,2.3134400783634446,3.3462107675928867,18,3,0.08822792079773784,3.1127126119283113,3.4866843775399587,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6814555558491804,0,3.4866843775399587,0.08333333333333333,0.0,1,2.2770372419585216,2.3134400783634446,3.1127126119283113,5.598949005651086,nan,nan,0,0.08333333333333333,0,5b857f9f29778b93,12,11.999999999999998,8,0,0,0,nan,-1,0,0
4,553800.7999999523,-3811466.744267113,3566805.269113487,3652668.957473204,0,0,0,0,0,1,1,2.2769642159203594,2.3133393513775813,3.3692803897087065,18,4,0.08822792079773784,3.1358149569928515,3.5010280617277965,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6785015106625973,0,3.5010280617277965,0.08333333333333333,0.0,1,2.2769642159203594,2.3133393513775813,3.1358149569928515,5.601600082987624,nan,nan,0,0.08333333333333333,0,5b857f9f29778b93,12,11.999999999999998,8,0,0,0,nan,-1,0,0
5,553801.0,-3811466.9368616007,3566805.2810216984,3652668.5074501694,0,0,0,0,0,1,1,2.3158732095250145,2.1668362238336716,3.06684737130577,18,0,0.03619621658262093,2.9079889661919456,5.194595797640101,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6923839280278626,0,5.193827478525937,0.1727994675617764,0.02481173119434215,3,2.3151654793094845,2.166201109817941,2.9079889661919456,4.501492370248857,0.03619621658262093,3.1660466738236344,0,0.17201821756177638,0,88c65eb697abea09,152,9.851727592528588,8,12,1,128,0.6923839280278626,54,18,17
6,553801.199999094,-3811466.943173036,3566805.2829087083,3652668.510097194,0,0,0,0,0,1,1,2.3280421041811086,2.1836195220848222,3.0684249955277783,18,1,0.03619621658262093,2.9140634395128653,5.213366888375088,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7346210506235242,0,5.213366888375088,0.18229618193471953,0.0,1,2.3280421041811086,2.1836195220848222,2.9140634395128653,4.502767777265328,nan,nan,0,0.18229618193471953,0,88c65eb697abea09,24,8.775838629247243,8,0,0,0,nan,-1,0,0
7,553801.3999989033,-3811466.946169016,3566805.286060807,3652668.511625461,0,0,0,0,0,1,1,2.331567218402127,2.187843157915184,3.0717992484845156,18,2,0.03619621658262093,2.9183103719055286,5.221223256343968,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7395996754471745,0,5.221223256343968,0.1823443581828261,0.0,1,2.331567218402127,2.187843157915184,2.9183103719055286,4.50551780653807,nan,nan,0,0.1823443581828261,0,88c65eb697abea09,24,8.771305398442706,8,0,0,0,nan,-1,0,0
8,553801.5999999046,-3811466.9486808027,3566805.286849198,3652668.513592462,0,0,0,0,0,1,1,2.332562698617394,2.1891198670355765,3.0738302970372007,18,3,0.03619621658262093,2.9206910900352514,5.224514884917794,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7408181644463133,0,5.224514884917794,0.1823488834724907,0.0,1,2.332562698617394,2.1891198670355765,2.9206910900352514,4.508670296585049,nan,nan,0,0.1823488834724907,0,88c65eb697abea09,24,8.770893989347773,8,0,0,0,nan,-1,0,0
9,553801.7999999523,-3811466.9503314686,3566805.2865787297,3652668.5142038413,0,0,0,0,0,1,1,2.3328722568337463,2.189517344658879,3.0748751962741196,18,4,0.03619621658262093,2.9218277684509317,5.225873933467587,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.740643026579443,0,5.225873933467587,0.18234931706122867,0.0,1,2.3328722568337463,2.189517344658879,2.9218277684509317,4.5119408764961015,nan,nan,0,0.18234931706122867,0,88c65eb697abea09,24,8.770856368635267,8,0,0,0,nan,-1,0,0
