epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
0,553800.0,-3811466.693664207,3566805.2211901695,3652668.9111347175,0,0,0,0,0,1,1,2.2807280945511494,2.3184926176632437,3.2894435773932713,18,0,0.08822792079773784,3.0558360247270064,3.4450615375525526,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6126637320190739,0,3.4450615375525526,0.07994791666666666,0.0,1,2.2807280945511494,2.3184926176632437,3.0558360247270064,5.592639952376013,0.08822792079773784,0.02210678010972702,0,0.07994791666666666,0,5b857f9f29778b93,64,13.032411335482777,8,12,1,64,0.6126637320190739,39,18,17
1,553800.2000000477,-3811466.7043680125,3566805.2303698813,3652668.917540918,0,0,0,0,0,1,1,2.2774922806116744,2.314136620343932,3.303230346751093,18,1,0.08822792079773784,3.069661387013538,3.4594087577884824,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.621666595706132,0,3.4594087577884824,0.07994791666666666,0.0,1,2.2774922806116744,2.314136620343932,3.069661387013538,5.593979167573447,nan,nan,0,0.07994791666666666,0,5b857f9f29778b93,64,13.032411335482777,8,0,0,0,nan,-1,0,0
2,553800.4000000954,-3811466.7189359865,3566805.2446287237,3652668.9324123603,0,0,0,0,0,1,1,2.2771316288531773,2.313574105424095,3.327614176726829,18,2,0.08822792079773784,3.094081993370175,3.47561438803894,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.63033540175438,0,3.47561438803894,0.07994791666666666,0.0,1,2.2771316288531773,2.313574105424095,3.094081993370175,5.596357313446614,nan,nan,0,0.07994791666666666,0,5b857f9f29778b93,64,13.032411335482777,8,0,0,0,nan,-1,0,0
3,553800.5999999046,-3811466.7297525406,3566805.2565932283,3652668.9432305964,0,0,0,0,0,1,1,2.2770337840678425,2.3134364934634064,3.3462107675928867,18,3,0.08822792079773784,3.1127126119283113,3.486683968270972,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6375859400314121,0,3.486683968270972,0.07994791666666666,0.0,1,2.2770337840678425,2.3134364934634064,3.1127126119283113,5.598949005651086,nan,nan,0,0.07994791666666666,0,5b857f9f29778b93,64,13.032411335482777,8,0,0,0,nan,-1,0,0
4,553800.7999999523,-3811466.744267113,3566805.269113487,3652668.957473204,0,0,0,0,0,1,1,2.2769607582053975,2.313335766603561,3.3692803897087065,18,4,0.08822792079773784,3.1358149569928515,3.5010276730733736,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6476460047960644,0,3.5010276730733736,0.07994791666666666,0.0,1,2.2769607582053975,2.313335766603561,3.1358149569928515,5.601600082987624,nan,nan,0,0.07994791666666666,0,5b857f9f29778b93,64,13.032411335482777,8,0,0,0,nan,-1,0,0
5,553801.0,-3811466.9368616007,3566805.2810216984,3652668.5074501694,0,0,0,0,0,1,1,2.316275192835376,2.1672434086079666,3.06684737130577,18,0,0.03619621658262093,2.9079889661919456,5.195002475785132,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7255835725439033,0,5.194558211381709,0.1631005061789331,0.0338078055304785,2,2.3159832949462094,2.1671036515387847,2.9079889661919456,4.501492370248857,0.03619621658262093,3.1660466738236344,0,0.16231835733082045,0,88c65eb697abea09,128,11.04590503048815,8,12,1,64,0.7611313232783544,15,18,17
6,553801.199999094,-3811466.943173036,3566805.2829087083,3652668.510097194,0,0,0,0,0,1,1,2.328410083564269,2.1839918660290754,3.0684249955277783,18,1,0.03619621658262093,2.9140634395128653,5.213738808843958,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7347832566896505,0,5.2135585601992425,0.1693217833622435,0.019915304751004174,2,2.3282822937683654,2.1839129566763367,2.9140634395128653,4.502767777265328,nan,nan,0,0.16904841287702824,0,88c65eb697abea09,128,10.191510750081484,8,0,0,0,nan,-1,0,0
7,553801.3999989033,-3811466.946169016,3566805.286060807,3652668.511625461,0,0,0,0,0,1,1,2.331924581742133,2.188204659114745,3.0717992484845156,18,2,0.03619621658262093,2.9183103719055286,5.221584367605643,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7397599883543384,0,5.221411468725881,0.16958394373103483,0.019212220685647926,2,2.331800380179712,2.1881248863048666,2.9183103719055286,4.50551780653807,nan,nan,0,0.16933119734995036,0,88c65eb697abea09,128,10.157783327574169,8,0,0,0,nan,-1,0,0
8,553801.5999999046,-3811466.9486808027,3566805.286849198,3652668.513592462,0,0,0,0,0,1,1,2.3329169184133023,2.189478158408671,3.0738302970372007,18,3,0.03619621658262093,2.9206910900352514,5.224872795655837,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.740978395081127,0,5.224698905162519,0.16960735933109122,0.019154899993686254,2,2.332791572773451,2.189396728514576,2.9206910900352514,4.508670296585049,nan,nan,0,0.16935650336636124,0,88c65eb697abea09,128,10.154788498621253,8,0,0,0,nan,-1,0,0
9,553801.7999999523,-3811466.9503314686,3566805.2865787297,3652668.5142038413,0,0,0,0,0,1,1,2.333225488064221,2.1898746269952456,3.0748751962741196,18,4,0.03619621658262093,2.9218277684509317,5.226230834949804,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7408034846821602,0,5.226056192041269,0.1696093653711708,0.019154726901681688,2,2.333099560924577,2.1897925354679955,2.9218277684509317,4.5119408764961015,nan,nan,0,0.16935868183743535,0,88c65eb697abea09,128,10.15453277162171,8,0,0,0,nan,-1,0,0
