city,run,window_index,epoch_count,sat_count_mean,nlos_count_mean,utd_candidate_sat_count_mean,utd_candidate_sat_count_max,utd_candidate_nlos_sat_count_mean,utd_candidate_nlos_sat_count_max,utd_candidate_count_total_mean,utd_candidate_count_total_max,utd_candidate_count_nlos_mean,utd_candidate_count_nlos_max,utd_min_excess_path_m_mean,utd_min_excess_path_m_min,utd_min_edge_distance_m_mean,utd_min_edge_distance_m_min,utd_min_fresnel_v_mean,utd_min_fresnel_v_min,utd_score_sum_mean,utd_score_sum_max,utd_score_nlos_sum_mean,utd_score_nlos_sum_max,utd_edge_count_total,utd_edge_boundary_count
nagoya,run2,0,5,18.2,1.8,18.2,19,1.8,4,440.6,499,99.6,196,0.0020393475890159605,3.3527612686157227e-07,0.36059455407155083,0.006464272214820902,0.12084378152972812,0.002631631317114572,86.67230806238695,116.10592619324143,29.737353692710837,56.368504157511055,50000,6016
nagoya,run2,1,5,17.2,2.8,14.4,17,2.8,5,324.4,434,115.4,216,0.0037986956536769866,0.0001680813729763031,0.7140113313550371,0.20755277559807161,0.2603370929045906,0.05943903627448383,66.18200104556885,96.89822038812696,29.780421890127286,54.16079691543421,50000,6016
nagoya,run2,2,5,16.2,3.2,13.8,16,3.2,6,325.4,448,153.6,277,0.004401338845491409,1.4901161193847656e-08,0.6077108821111772,0.0013996699032800518,0.22852057941254547,0.0005934136261170361,76.46068642162295,110.98982715822481,45.50543864816633,80.52787909814457,50000,6016
nagoya,run2,3,5,15.4,3.4,15.2,18,3.4,6,338.2,439,189.0,311,0.009832856059074403,1.4156103134155273e-07,0.5234011149662636,0.004819934307354087,0.2145296538425904,0.001702383426535344,70.89269718482505,100.13497867326278,50.445199252951454,83.09899196507799,50000,6016
nagoya,run2,4,5,13.4,6.8,13.2,15,6.8,11,668.8,1420,482.6,1160,0.0004766598343849182,1.3653188943862915e-05,0.21618091240841944,0.02623463803562521,0.07395925212993502,0.016941582283581603,162.43138419424577,356.5225935911289,131.364934381233,315.97909643598956,50000,6016
nagoya,run2,5,5,13.6,9.6,13.6,16,9.6,12,1157.8,1438,897.2,1178,4.788562655448914e-05,1.30385160446167e-07,0.08210982583626006,0.007178915116721953,0.028534436635521042,0.0016316619813499546,279.3696723754407,358.0344838566856,238.6707991578092,317.45257068992163,50000,6016
nagoya,run2,6,5,12.2,8.4,12.2,14,8.4,11,886.6,1271,706.4,1004,0.00047795027494430543,1.1622905731201172e-06,0.1559414684597894,0.011689174628061383,0.07233068774302193,0.004940766074699836,217.04595845415255,309.01722262178066,181.3596201097791,269.0977449882098,50000,6016
nagoya,run2,7,5,11.4,8.6,11.4,14,8.6,12,884.8,1265,737.0,1153,4.9917399883270265e-05,6.847083568572998e-06,0.05679733596574997,0.028364471498369754,0.027730860570769417,0.011999207761800367,225.32065115042082,344.0850688029795,189.73410786328805,310.38437001609014,50000,6016
nagoya,run2,8,5,13.8,9.4,13.8,15,9.4,10,780.8,893,668.2,759,3.513172268867493e-05,1.1175870895385742e-08,0.05003059626146692,0.0016007389820394693,0.02003539597074941,0.0005416214113160017,194.56202812579207,223.98523048827337,167.43283782246007,190.72491595567658,50000,6016
nagoya,run2,9,5,10.8,6.6,10.8,14,6.6,9,497.8,789,388.0,656,0.0002627119421958923,3.91155481338501e-07,0.16852339804037128,0.006938396732722945,0.063931781342716,0.002880796481047078,123.95372940738949,194.5182404165943,99.3711293023314,161.45795479006517,50000,6016
