city,run,window_index,epoch_count,eff_db_p10_mean,eff_db_p10_min,eff_db_p50_mean,eff_db_p90_mean,eff_db_max_mean,eff_db_max_max,eff_db_mean_mean,usable_count_mean,usable_count_min,marginal_count_mean,nlos_at_high_elev_count_mean,nlos_at_high_elev_count_max,gain_db_mean_mean,elev_deg_p50_mean
tokyo,run2,0,30,-13.98432057381906,-14.24880098416134,-5.235113042438159,-0.6521135524146175,-0.020018708671898984,-0.019892483263846523,-6.847795810685462,9.0,9,17.933333333333334,0.0,0,-6.323943153680631,33.12906715991501
tokyo,run2,1,30,-25.39132777834578,-37.57422242925179,-5.7524826131241475,-0.5578615812372154,-0.019754591429727963,-0.019623367985288184,-10.175669913783597,8.466666666666667,8,14.533333333333333,1.3333333333333333,4,-6.061719854181364,35.832539126555965
tokyo,run2,2,30,-20.169684731814943,-37.59963084836519,-4.031705633984408,-0.5252721940969255,-0.01948821384210504,-0.019366212738779472,-7.7455734596783365,8.933333333333334,8,16.933333333333334,0.0,0,-5.288171308054217,39.111008175044624
tokyo,run2,3,30,-16.820979623953328,-33.63976560520867,-4.206743418804939,-0.5646170183999301,-0.019246774936686997,-0.019132606640861347,-7.191609925809007,9.0,9,17.0,0.0,0,-5.890135307114709,38.18311689376102
tokyo,run2,4,30,-33.018382231336226,-35.82842597516921,-3.985996291784286,-0.5086314309838003,-0.018999418749019694,-0.018873914243381057,-11.160775071413148,8.6,8,13.666666666666666,0.8666666666666667,1,-5.764225121659537,39.61704824978056
tokyo,run2,5,30,-34.30935918085381,-38.40682357793539,-4.725169813484758,-0.4803487752321665,-0.018743631913422223,-0.018626594223630114,-13.147289443762963,8.133333333333333,7,11.9,2.0,4,-5.403791221444408,40.268651140775006
tokyo,run2,6,30,-30.828974389295983,-37.826701268438285,-4.640834903369263,-0.32056924745204396,-0.01849962372444529,-0.01838300259124532,-11.683670892451683,6.933333333333334,4,9.666666666666666,3.1,7,-3.884051186678726,46.11627311187195
tokyo,run2,7,30,-37.27703458028123,-38.181594425895604,-19.66370165234063,-0.8907335337340678,-0.0182512753416462,-0.018125754323191724,-18.516407352970848,5.066666666666666,4,9.166666666666666,5.1,7,-5.493222720266091,40.8324038813479
tokyo,run2,8,30,-35.276621714202115,-37.869480632116904,-16.69423993541117,-0.6359631183287959,-0.017992682686716603,-0.017872143731816507,-17.003226607841494,4.266666666666667,3,8.166666666666666,4.7,7,-5.025091152538857,41.876825491919625
tokyo,run2,9,30,-32.71220509388017,-37.68636961270587,-8.210558623551083,-0.4219376013516809,-0.017745831233238384,-0.017625665568062304,-13.964099466735343,7.366666666666666,4,9.733333333333333,3.7,7,-4.235259958290571,46.77988564386542
tokyo,run2,10,30,-33.04060088691346,-37.6512428949633,-5.374788811363183,-0.597429362952365,-0.017493657112023796,-0.017369708426895163,-11.721791003837685,8.6,8,12.533333333333333,1.9666666666666666,4,-5.4119233670249685,41.73514714615441
tokyo,run2,11,30,-33.27026102309698,-37.5388111159202,-11.325330636065788,-0.5865106197092442,-0.01724118123076994,-0.01712397214478727,-13.862202946760512,7.966666666666667,6,10.866666666666667,3.3333333333333335,8,-5.205397271505181,43.02540508550514
tokyo,run2,12,30,-25.2823549779716,-33.59032281808931,-3.359433169994783,-0.5533844437066624,-0.017000527111009463,-0.01688229743745163,-9.013732651258092,9.2,8,12.966666666666667,1.5666666666666667,4,-4.788779438979029,45.25015712731847
tokyo,run2,13,30,-23.07390085126819,-33.88915568384826,-3.313707573782184,-0.7029078894808212,-0.01674770756178746,-0.01662136744506087,-8.260281777384293,10.0,10,15.766666666666667,0.0,0,-5.200204872341713,43.08309045022236
tokyo,run2,14,30,-28.546285308822355,-34.971568566078034,-3.7273546309269436,-0.7671514271713205,-0.016486306317023726,-0.016359967832010314,-9.298507507831658,10.0,10,16.0,0.0,0,-5.479651243323221,40.745871420811234
tokyo,run2,15,30,-26.153131622908116,-35.140363530708385,-4.301761087381739,-0.7349601718614278,-0.016225388803511157,-0.016098647581583133,-9.091345570772717,9.366666666666667,7,15.666666666666666,0.0,0,-5.57851450741332,37.87671238910447
tokyo,run2,16,30,-15.861572361117705,-17.648344208323927,-3.5971593373610697,-0.631576595891857,-0.01596324180649172,-0.015836941713916922,-7.576189122188195,7.733333333333333,7,14.666666666666666,0.0,0,-5.302232170986661,41.413087547195225
tokyo,run2,17,30,-21.147480280802608,-34.259622827685405,-3.5940840586998206,-0.7071747080503109,-0.015702019378427873,-0.015575827764288553,-8.192483677568847,8.0,8,15.0,0.0,0,-5.371055106140275,41.43730046008133
tokyo,run2,18,30,-21.305459670555376,-34.55203620700539,-3.6896279398361846,-0.7167556032523226,-0.015440859004728646,-0.015313807287688304,-7.993949797546449,8.633333333333333,8,14.966666666666667,0.0,0,-5.367127058881606,40.9865158734063
