sat_count,los_count,nlos_count,utd_candidate_sat_count,utd_candidate_nlos_sat_count,utd_candidate_count_total,utd_candidate_count_nlos,utd_min_excess_path_m,utd_min_edge_distance_m,utd_min_fresnel_v,utd_score_sum,utd_score_nlos_sum,city,run,epoch,gps_tow,utd_edge_count_total,utd_edge_boundary_count
25,25,0,1,0,5,0,6.077801248058677,22.40869783510622,10.908815247701758,0.3720423247266559,0.0,tokyo,run2,0,177000.0,50000,19
24,24,0,1,0,5,0,6.077789779752493,22.408678249951937,10.908805713465775,0.3720431696439891,0.0,tokyo,run2,60,177012.0,50000,19
25,25,0,1,0,5,0,4.951373239979148,20.084139626684266,9.905324087688253,0.5002780592655706,0.0,tokyo,run2,120,177024.0,50000,19
23,23,0,1,0,12,0,0.9938330175355077,8.772489021535618,4.541562813693887,2.9495607875983376,0.0,tokyo,run2,180,177036.0,50000,19
22,22,0,1,0,25,0,1.5930057261139154,11.144511411417314,5.728415594741596,4.110493309848979,0.0,tokyo,run2,240,177048.0,50000,19
21,21,0,2,0,20,0,2.832045483402908,14.815585203344618,7.578956475630922,2.350614432179359,0.0,tokyo,run2,300,177060.0,50000,19
21,21,0,2,0,6,0,5.69912239536643,20.39035578497419,10.541154471508012,0.48994416015666187,0.0,tokyo,run2,360,177072.0,50000,19
20,19,1,5,1,12,3,9.379403293132782,19.70112685038317,12.677803983328758,0.6256864208854049,0.23173454858938242,tokyo,run2,420,177084.0,50000,19
20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,tokyo,run2,480,177096.0,50000,19
23,23,0,2,0,11,0,1.4433852657675743,22.94569337367531,5.498440097795959,0.9165583880351924,0.0,tokyo,run2,540,177108.0,50000,19
21,21,0,3,0,51,0,2.9725084342062473,18.09173380060369,7.827837039741406,4.582229735945307,0.0,tokyo,run2,600,177120.0,50000,19
21,20,1,4,1,64,24,0.002701845020055771,1.0630448503069254,0.23831249535054994,11.883296844422276,8.961793106455854,tokyo,run2,660,177132.0,50000,19
21,21,0,5,0,116,0,0.05078774318099022,4.388669326861791,1.033162663968808,16.803646426504038,0.0,tokyo,run2,720,177144.0,50000,19
22,21,1,7,1,226,43,3.318116068840027e-05,0.1219904448880559,0.026410829248053425,74.28985530977087,18.877042883818138,tokyo,run2,780,177156.0,50000,19
16,16,0,12,0,161,0,1.6026672013103962,8.636107063295485,5.7175891605025955,17.842614130487494,0.0,tokyo,run2,840,177168.0,50000,19
19,16,3,14,3,258,145,0.003674697130918503,0.7446157578277653,0.27792204944496735,58.669947624091854,45.57371304697236,tokyo,run2,900,177180.0,50000,19
12,11,1,11,1,221,48,0.01576237753033638,1.0622737149465085,0.5755471019447719,34.64669490118258,12.405525475304582,tokyo,run2,960,177192.0,50000,19
15,14,1,11,1,128,16,0.0023104771971702576,0.7464340338495158,0.2203766955015512,15.809727881844715,3.6749611052869566,tokyo,run2,1020,177204.0,50000,19
23,14,9,20,9,394,270,0.0005944259464740753,0.19796902877199563,0.11178026868929919,118.62515695595705,92.86801870669143,tokyo,run2,1080,177216.0,50000,19
20,11,9,20,9,329,205,5.960464477539063e-08,0.002508867104559817,0.0011687500065322427,97.91307850286901,78.53655465650952,tokyo,run2,1140,177228.0,50000,19
19,11,8,19,8,246,122,5.960464477539063e-08,0.0024994866109892995,0.0011643799031898858,68.24493045910874,48.94624984496119,tokyo,run2,1200,177240.0,50000,19
17,10,7,17,7,251,153,8.195638656616211e-08,0.0031465643183244698,0.0012837421580749137,71.7027936538649,57.193634001240575,tokyo,run2,1260,177252.0,50000,19
14,11,3,13,3,223,67,0.0005098655819892883,0.22992329574033887,0.1035249163290923,49.033358242257115,21.19315097023313,tokyo,run2,1320,177264.0,50000,19
21,18,3,17,3,474,164,0.0023987963795661926,0.7550173551692844,0.22454956194991846,85.45263661980157,47.21757082915518,tokyo,run2,1380,177276.0,50000,19
14,14,0,12,0,200,0,0.33338069543242455,4.151201931913685,2.638712227873904,29.827279665825962,0.0,tokyo,run2,1440,177288.0,50000,19
20,20,0,14,0,251,0,0.6857068967074156,7.217468552027322,3.7795133457420875,27.286597722154703,0.0,tokyo,run2,1500,177300.0,50000,19
23,21,2,11,2,157,35,9.238347411155701e-05,0.2014176323984204,0.044067762932860265,24.7541619943732,9.557370709555856,tokyo,run2,1560,177312.0,50000,19
19,19,0,7,0,59,0,0.6762997675687075,7.196436403336473,3.7538604040443717,6.051959490688936,0.0,tokyo,run2,1620,177324.0,50000,19
23,23,0,7,0,86,0,0.5793552109971642,6.660774176894211,3.47659142624498,10.190233909540355,0.0,tokyo,run2,1680,177336.0,50000,19
22,22,0,14,0,227,0,0.21861804649233818,4.083944846576607,2.1406194908182847,26.890493114560826,0.0,tokyo,run2,1740,177348.0,50000,19
22,22,0,3,0,49,0,2.3439526557922363e-05,0.0919131503097649,0.022198257700896437,14.463027161092565,0.0,tokyo,run2,1800,177360.0,50000,19
19,19,0,11,0,137,0,0.2494712844491005,9.283147645454326,2.289134653648067,10.627215032386335,0.0,tokyo,run2,1860,177372.0,50000,19
21,21,0,9,0,134,0,0.7259611003100872,11.454639602366653,3.9033421509274913,10.476873029430674,0.0,tokyo,run2,1920,177384.0,50000,19
22,22,0,9,0,70,0,0.8552863970398903,17.531195343985598,4.236237657851815,4.789850189972428,0.0,tokyo,run2,1980,177396.0,50000,19
22,22,0,9,0,70,0,0.8757159560918808,17.566545205052375,4.286440988269345,4.77807989390027,0.0,tokyo,run2,2040,177408.0,50000,19
23,23,0,10,0,74,0,0.8963753953576088,17.60195323237578,4.336613945949354,4.92043104103168,0.0,tokyo,run2,2100,177420.0,50000,19
22,22,0,9,0,69,0,0.9172642678022385,17.637418802326653,4.386756391767291,4.716124488492495,0.0,tokyo,run2,2160,177432.0,50000,19
23,22,1,10,1,66,12,0.9383821487426758,17.67294129394653,4.4368681872827125,4.3215581048196805,0.9023630211554226,tokyo,run2,2220,177444.0,50000,19
24,22,2,11,2,73,18,0.9597285874187946,17.708520090141768,4.486949193978048,4.648846575396304,1.1873188985340573,tokyo,run2,2280,177456.0,50000,19
23,23,0,2,0,9,0,4.683576829731464,23.30960730429142,9.727747155558792,0.5315321517170867,0.0,tokyo,run2,2340,177468.0,50000,19
18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,tokyo,run2,2400,177480.0,50000,19
20,19,1,1,1,8,8,0.01505357027053833,2.574695785773585,0.5625099489330179,5.590707570474903,5.590707570474903,tokyo,run2,2460,177492.0,50000,19
21,20,1,1,1,8,8,0.014626279473304749,2.538289883643624,0.5544693240277584,5.612909098807792,5.612909098807792,tokyo,run2,2520,177504.0,50000,19
22,21,1,1,1,8,8,0.014207322150468826,2.5020673780837215,0.546470772317182,5.635084570055053,5.635084570055053,tokyo,run2,2580,177516.0,50000,19
22,21,1,1,1,8,8,0.013796612620353699,2.4660280598671163,0.5385142488943029,5.657233132835877,5.657233132835877,tokyo,run2,2640,177528.0,50000,19
22,21,1,1,1,8,8,0.013394039124250412,2.430171720376492,0.5305997088532927,5.679353940133682,5.679353940133682,tokyo,run2,2700,177540.0,50000,19
22,21,1,1,1,8,8,0.012999515980482101,2.3944981478950353,0.5227271064782192,5.701446141998787,5.701446141998787,tokyo,run2,2760,177552.0,50000,19
21,21,0,1,0,5,0,0.12073393166065216,7.661028857491916,1.5928635680132224,2.0656633343193893,0.0,tokyo,run2,2820,177564.0,50000,19
22,22,0,1,0,33,0,0.3094283640384674,10.636094791370466,2.5492602749298623,5.775978669158588,0.0,tokyo,run2,2880,177576.0,50000,19
24,24,0,2,0,13,0,1.2305392287671566,19.778296747172202,5.0760587232261924,1.2394295390308243,0.0,tokyo,run2,2940,177588.0,50000,19
16,16,0,5,0,79,0,0.22605961561203003,8.709377796470523,2.1791296645104548,12.371595711777628,0.0,tokyo,run2,3000,177600.0,50000,19
14,14,0,2,0,49,0,0.0798400342464447,3.8938237646344054,1.2952001689497041,11.762329654889536,0.0,tokyo,run2,3060,177612.0,50000,19
16,14,2,6,2,151,108,0.0004641488194465637,0.28272406300809855,0.09877473128626318,37.4666919857285,32.11758770415274,tokyo,run2,3120,177624.0,50000,19
18,15,3,7,3,185,145,0.00017154589295387268,0.1947607003932473,0.06004914032607636,50.996758664306135,46.13089967075452,tokyo,run2,3180,177636.0,50000,19
17,13,4,7,4,193,156,0.00042171403765678406,0.3053178138626409,0.09415108512410902,53.87469901287936,49.35645892020097,tokyo,run2,3240,177648.0,50000,19
15,13,2,8,2,89,26,0.0007888153195381165,0.4808112803729471,0.12876719334384726,17.127823219340744,8.468443919544468,tokyo,run2,3300,177660.0,50000,19
13,12,1,3,1,78,47,0.0003553815186023712,0.304195554956306,0.08643060070556745,21.91562865541155,17.401045886954787,tokyo,run2,3360,177672.0,50000,19
15,13,2,10,2,236,59,0.001788012683391571,0.5571809577456394,0.19386554915315418,44.75342649855371,19.091422857395273,tokyo,run2,3420,177684.0,50000,19
13,11,2,5,2,158,116,0.020701851695775986,2.9630668864918146,0.6596473354887389,20.45620788115744,17.801598274933134,tokyo,run2,3480,177696.0,50000,19
14,12,2,8,2,147,30,1.1390159465372562,15.560378608413831,4.887514566730284,10.605323531149558,1.8597181554210431,tokyo,run2,3540,177708.0,50000,19
16,13,3,10,3,183,57,0.0069561488926410675,1.4435023599409673,0.3823817803542848,22.6987116157728,11.723677356341682,tokyo,run2,3600,177720.0,50000,19
19,16,3,13,3,285,105,0.005593802779912949,1.2948634512278892,0.3428998068950866,41.28775700853515,25.29138778223848,tokyo,run2,3660,177732.0,50000,19
17,15,2,11,2,196,39,0.004472795873880386,1.1582707589600105,0.30662248005496223,23.775776668076933,10.441006025591744,tokyo,run2,3720,177744.0,50000,19
18,15,3,13,3,252,109,0.0012841783463954926,0.47463797724014295,0.16429696553712736,44.43023102933111,32.006414620409856,tokyo,run2,3780,177756.0,50000,19
16,14,2,12,2,242,71,0.00020320340991020203,0.1806288203952982,0.06535524866786752,44.49491516703918,19.14433283346877,tokyo,run2,3840,177768.0,50000,19
15,15,0,11,0,98,0,0.17798760160803795,5.61647578981211,1.9332918374785835,19.651803143431746,0.0,tokyo,run2,3900,177780.0,50000,19
18,18,0,4,0,38,0,0.6386918276548386,11.345233610890562,3.6582754717918955,6.821661741841391,0.0,tokyo,run2,3960,177792.0,50000,19
21,21,0,6,0,53,0,0.6571208946406841,6.462338995806465,3.6974877494060046,8.070279764275975,0.0,tokyo,run2,4020,177804.0,50000,19
23,22,1,7,1,88,35,0.00233309343457222,0.4286767124310436,0.22145105511036767,19.697230889081958,11.61081584932541,tokyo,run2,4080,177816.0,50000,19
23,23,0,6,0,52,0,0.6449084356427193,6.402621806593868,3.6633200001722037,8.027638050523073,0.0,tokyo,run2,4140,177828.0,50000,19
21,21,0,6,0,52,0,0.6388620771467686,6.372840235262731,3.6462801951446084,8.045182336923794,0.0,tokyo,run2,4200,177840.0,50000,19
22,22,0,6,0,52,0,0.6328556016087532,6.343110915166907,3.6292702861513715,8.062722450338132,0.0,tokyo,run2,4260,177852.0,50000,19
21,21,0,6,0,51,0,0.6268889643251896,6.313434536940764,3.612290668345425,8.009343165357421,0.0,tokyo,run2,4320,177864.0,50000,19
22,22,0,5,0,71,0,0.08490552753210068,2.4643586750298754,1.335144264818941,15.058014843844308,0.0,tokyo,run2,4380,177876.0,50000,19
17,17,0,13,0,157,0,0.15351364016532898,7.498602000370889,1.7959751368407175,19.294555114837934,0.0,tokyo,run2,4440,177888.0,50000,19
9,8,1,8,1,133,18,0.00010171905159950256,0.15295299641420204,0.04623987915497849,27.402449984495732,8.114063852024252,tokyo,run2,4500,177900.0,50000,19
8,8,0,1,0,12,0,0.13273724168539047,4.131180529688497,1.6695143761366233,2.7048454330258096,0.0,tokyo,run2,4560,177916.199999094,50000,19
12,11,1,4,1,67,45,0.0006830170750617981,0.3964282021348265,0.11982028213855483,19.154240695351575,12.663258253897151,tokyo,run2,4620,177928.199999094,50000,19
14,13,1,6,1,90,45,0.0007861927151679993,0.4252433965294724,0.12855267068712078,23.41704592604636,12.648252020305216,tokyo,run2,4680,177940.20000004768,50000,19
8,8,0,1,0,14,0,0.08703579753637314,3.378907455913193,1.3521434034131912,3.0851142073687603,0.0,tokyo,run2,4740,177952.39999890327,50000,19
15,13,2,7,2,148,104,0.001016177237033844,0.48328339310560875,0.1461510188110348,42.51192195988325,31.710675198426937,tokyo,run2,4800,177964.40000009537,50000,19
15,14,1,6,1,88,45,0.0011410638689994812,0.512028493031094,0.15487150940984337,23.393964843476823,12.601736868242215,tokyo,run2,4860,177976.39999890327,50000,19
10,10,0,2,0,25,0,0.08703619986772537,3.3769796061877253,1.3521460630973592,4.866572649060896,0.0,tokyo,run2,4920,177988.39999890327,50000,19
6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,tokyo,run2,4980,178000.39999890327,50000,19
9,9,0,2,0,25,0,0.08703011274337769,3.3755773653569836,1.3520983762337528,4.823341625335684,0.0,tokyo,run2,5040,178012.39999890327,50000,19
10,10,0,1,0,4,0,1.7105856239795685,19.89253410155201,5.9743473200853465,0.4201178069510031,0.0,tokyo,run2,5100,178024.40000009537,50000,19
10,10,0,1,0,19,0,1.1813181266188622,16.828447589059962,4.972105286505076,2.1680600101845844,0.0,tokyo,run2,5160,178036.39999890327,50000,19
10,10,0,2,0,17,0,1.0983585193753242,19.343165771886042,4.797508410959549,1.5565131347534038,0.0,tokyo,run2,5220,178048.39999890327,50000,19
