city,run,window_index,epoch_count,sat_count_mean,nlos_count_mean,utd_candidate_sat_count_mean,utd_candidate_sat_count_max,utd_candidate_nlos_sat_count_mean,utd_candidate_nlos_sat_count_max,utd_candidate_count_total_mean,utd_candidate_count_total_max,utd_candidate_count_nlos_mean,utd_candidate_count_nlos_max,utd_min_excess_path_m_mean,utd_min_excess_path_m_min,utd_min_edge_distance_m_mean,utd_min_edge_distance_m_min,utd_min_fresnel_v_mean,utd_min_fresnel_v_min,utd_score_sum_mean,utd_score_sum_max,utd_score_nlos_sum_mean,utd_score_nlos_sum_max,utd_edge_count_total,utd_edge_boundary_count
nagoya,run1,0,5,15.2,2.2,15.2,16,2.2,3,423.2,601,146.8,325,0.012934190779924392,6.539002060890198e-05,0.3919646082186694,0.02640824892357482,0.3016675304211579,0.03707434713819774,102.09297412570557,148.9327739954747,38.24301323428333,85.04713139294145,50000,4563
nagoya,run1,1,5,18.4,2.8,16.6,19,2.8,4,596.4,760,248.2,387,0.0035793229937553404,7.487833499908447e-06,0.23699675082406432,0.031314962729804746,0.17829343652052335,0.012543490558793793,128.34541101449753,166.05990985686157,63.726008863577725,101.34700036427222,50000,4563
nagoya,run1,2,5,18.0,4.0,14.6,17,4.0,5,589.6,659,299.8,425,0.0011097729206085206,9.529292583465576e-06,0.34694787539800764,0.06113579209167153,0.12136023462798709,0.014156311182267243,124.90709440515582,149.60862899811738,74.10040287627336,112.27763263870538,50000,4563
nagoya,run1,3,4,14.5,1.25,14.25,18,1.25,2,402.75,636,66.75,96,0.024342129938304424,0.0008354969322681427,1.521381493129932,0.1916683238751041,0.5123673471338711,0.13252147687029892,74.18824230184309,128.47727170418332,14.146263337748586,22.951846697026912,50000,4563
nagoya,run1,4,5,12.2,2.6,9.6,11,2.6,4,221.8,315,107.8,170,0.005167464911937714,2.527981996536255e-05,0.5572656058153693,0.09292390847662885,0.20782014365567622,0.02305183739202086,47.09978329011189,69.76648799088143,26.965376418500377,45.55567985789323,50000,4563
nagoya,run1,5,5,14.4,3.6,13.6,15,3.6,5,329.8,399,112.4,236,0.01922744736075401,7.450580596923828e-09,1.09352002693502,0.0007781176196632554,0.48352075522779814,0.00026595597764229157,63.91415632832651,91.58151227901081,28.345588324036292,67.45946427770039,50000,4563
nagoya,run1,6,5,11.2,3.4,11.2,12,3.4,4,327.8,394,163.8,226,0.00083838552236557,2.1666288375854492e-05,0.29456439897932707,0.05191306677119274,0.10046304691435767,0.021340355000516276,80.35888978781959,109.09113459772155,50.69893248922799,77.8060642857831,50000,4563
nagoya,run1,7,5,13.2,5.2,13.2,15,5.2,7,394.2,585,227.2,420,0.0003660999238491058,0.00011739879846572876,0.21009574647595075,0.14159619707778842,0.08445530401689083,0.04967555478327393,97.22283262847421,143.05330108800942,66.16166482275877,112.14063055662893,50000,4563
nagoya,run1,8,5,11.0,6.2,11.0,13,6.2,9,345.2,440,261.4,345,0.0002768278121948242,9.5367431640625e-06,0.2336449443615028,0.050938121587035146,0.06600523503082159,0.014158345987466653,82.08889936885015,107.38856223024563,68.75039019659425,91.85773068929271,50000,4563
nagoya,run1,9,5,10.0,2.8,9.0,12,2.6,4,120.8,185,86.4,132,0.0037363722920417787,6.258487701416016e-06,0.7397429023610189,0.043939087601569574,0.23975063940529373,0.011471505803337197,29.300542769080455,45.37147149221109,24.086471951699487,38.94501739842407,50000,4563
