city,run,window_index,epoch_count,sat_count_mean,nlos_count_mean,utd_candidate_sat_count_mean,utd_candidate_sat_count_max,utd_candidate_nlos_sat_count_mean,utd_candidate_nlos_sat_count_max,utd_candidate_count_total_mean,utd_candidate_count_total_max,utd_candidate_count_nlos_mean,utd_candidate_count_nlos_max,utd_min_excess_path_m_mean,utd_min_excess_path_m_min,utd_min_edge_distance_m_mean,utd_min_edge_distance_m_min,utd_min_fresnel_v_mean,utd_min_fresnel_v_min,utd_score_sum_mean,utd_score_sum_max,utd_score_nlos_sum_mean,utd_score_nlos_sum_max,utd_edge_count_total,utd_edge_boundary_count
tokyo,run1,0,5,18.6,1.2,9.8,15,0.8,2,46.4,95,3.0,8,0.7798062592744828,0.010668575763702393,6.041792735197023,1.256135097966051,2.7388935446771203,0.47353867131410077,9.032285078296098,19.174522769225803,0.7133932571275553,2.038469794318589,50000,14
tokyo,run1,1,5,18.0,1.8,7.4,9,1.8,2,30.0,41,17.8,28,0.09343684613704681,0.002033557742834091,2.4829678678993945,0.41131475336604595,1.110908059397244,0.20674765709137993,6.679674816828205,9.387374871980892,4.514202855705783,7.550136221295737,50000,14
tokyo,run1,2,5,18.0,2.4,11.4,14,2.4,3,71.0,110,22.8,27,0.012316767871379853,0.004714392125606537,1.0363715452737399,0.6790127677051777,0.4778345907247467,0.31479318006308127,14.750454734133646,20.560622991341678,6.571652676554329,7.971761967729947,50000,14
tokyo,run1,3,5,16.6,1.8,14.6,17,1.8,3,122.8,189,29.4,75,0.10714145079255104,0.00031970441341400146,1.8493285845713803,0.2372395710033567,0.926765932919125,0.081977123229386,27.23767424255262,43.01148161630151,9.783230982942197,21.781468070352823,50000,14
tokyo,run1,4,5,16.6,3.2,16.4,19,3.2,6,271.2,335,101.6,173,0.003078152239322662,0.0004463307559490204,0.5867248150738541,0.22193024764747335,0.2245756926435508,0.09686055384906926,60.510514046880246,78.96441271823154,30.23733053803657,54.80915553484278,50000,14
tokyo,run1,5,5,17.2,1.8,11.0,16,1.6,3,145.6,271,37.2,71,0.056211776286363604,3.0525028705596924e-05,2.2313505511444207,0.05438698983190515,0.7719130428533478,0.025329540434965086,31.09713357704741,60.05632293229943,12.604796828227558,23.09950754057129,50000,14
tokyo,run1,6,5,16.8,3.8,16.8,18,3.8,5,334.6,367,111.0,126,0.001537473499774933,0.00020561367273330688,0.35004844374148397,0.18657682356475885,0.15926853585896236,0.06574262721705429,75.21714662791001,80.94229920825745,39.016804918496454,45.441685185589606,50000,14
tokyo,run1,7,5,16.0,3.0,14.8,17,3.0,5,313.8,407,125.0,213,0.0019096538424491882,1.1038035154342651e-05,0.3818388664193546,0.05094978034712105,0.1605627119772964,0.015232228151833135,73.09929278870733,105.57576119806393,38.58780594184602,69.79520102158055,50000,14
tokyo,run1,8,5,16.0,5.4,16.0,19,5.4,8,478.8,623,272.8,383,0.0026149548590183257,1.4025717973709106e-05,0.42169507819217644,0.03594169000896528,0.15569992050450127,0.01716969136625002,114.57856950174111,148.67438501058683,78.67035895061694,112.90609732302997,50000,14
tokyo,run1,9,5,9.6,3.0,9.6,14,3.0,6,288.8,458,105.4,173,0.045475097745656966,1.8775463104248047e-06,2.023872948359611,0.017589825981078937,0.673157072192361,0.006293353365514866,62.83156334417306,96.97838059993725,31.732523212100652,49.59783715017785,50000,14
tokyo,run1,10,5,13.2,5.2,13.2,16,5.2,7,687.8,916,316.6,500,0.00048331916332244873,0.00012308359146118164,0.177858871107268,0.11748114780969558,0.09333840680025177,0.05086303288512312,173.77522880534158,238.81238830309135,97.28584921604808,153.30023018601912,50000,14
tokyo,run1,11,5,9.0,5.2,8.2,11,5.2,11,127.0,243,91.6,214,0.002244262397289276,6.6943466663360596e-06,0.4552792944335978,0.041254229394496,0.12545035742076843,0.011864367507911658,35.790194357683404,67.0343714820955,29.540908994552034,62.6800044562991,50000,14
tokyo,run1,12,5,6.0,2.4,6.0,7,2.4,3,118.8,142,77.0,110,2.5352835655212404e-05,3.7997961044311523e-07,0.05467959359291345,0.00774050774980011,0.020008320650101188,0.002832401728580652,30.77639220548297,39.201635160718055,24.941844437649085,32.69098027446892,50000,14
tokyo,run1,13,5,8.6,3.4,8.6,11,3.4,6,124.8,172,69.0,91,0.0008276931941509247,9.685754776000977e-08,0.26513165717886716,0.006547020672269282,0.08760545099363429,0.001441079042429503,34.48117628716671,48.96985224413452,22.99387702631828,31.127973276069095,50000,14
tokyo,run1,14,5,11.0,4.0,11.0,12,4.0,5,162.2,192,75.2,105,2.203136682510376e-05,1.074373722076416e-05,0.05314133093262803,0.037959677995553824,0.021090903354301895,0.015032251907613418,42.27144930397641,53.22851127912912,24.344625510449184,35.32490371319608,50000,14
tokyo,run1,15,5,10.2,2.8,9.0,10,2.8,4,162.6,194,70.2,97,0.0002316400408744812,2.808868885040283e-06,0.20951914446432554,0.03122452693051285,0.056507950502739344,0.00767956062630428,41.247764950931455,52.39738793410972,21.74735866827891,31.24993820853482,50000,14
tokyo,run1,16,5,13.8,2.0,9.8,13,2.0,4,112.8,162,57.4,99,0.0478281781077385,0.0008060522377490997,2.439834906727904,0.43205611140162065,0.8366472145004755,0.13016630474044882,22.789800882701144,31.788322848214328,14.310250320501671,24.429601288417015,50000,14
