city,run,window_index,epoch_count,eff_db_p10_mean,eff_db_p10_min,eff_db_p50_mean,eff_db_p90_mean,eff_db_max_mean,eff_db_max_max,eff_db_mean_mean,usable_count_mean,usable_count_min,marginal_count_mean,nlos_at_high_elev_count_mean,nlos_at_high_elev_count_max,gain_db_mean_mean,elev_deg_p50_mean
nagoya,run1,0,30,-11.599758323176042,-18.695527323229996,-4.449282662155263,-1.0814725258324371,-0.38319193877867685,-0.3812797532846734,-6.90021979089518,5.0,5,12.666666666666666,0.0,0,-6.7558842789126095,36.81042817709555
nagoya,run1,1,30,-11.206552608266373,-18.73586205087331,-4.497785361920844,-1.0908407273829075,-0.3793063501355338,-0.3774930362365584,-6.873433796510101,5.0,5,12.366666666666667,0.0,0,-6.824414188666964,36.58328455870616
nagoya,run1,2,30,-13.761064389116113,-30.0,-5.142823715375388,-1.1173754634267306,-0.37561385995529195,-0.37389410448000504,-7.47811689611754,5.0,5,13.0,0.0,0,-7.398751816752461,33.76193062975573
nagoya,run1,3,30,-16.922605066779695,-30.0,-6.855232286500008,-1.145089914283827,-0.3721289722296526,-0.3705089731481399,-8.875172402903502,5.0,5,13.0,0.0,0,-8.266045418776518,27.12651752152676
nagoya,run1,4,30,-23.068898648370205,-31.74416393998078,-6.177829309851714,-1.1469364240627378,-0.368847559168349,-0.36732631222654455,-9.736279210625444,5.0,5,12.666666666666666,0.0,0,-8.29354172222232,29.778266264742978
nagoya,run1,5,30,-15.632295863280406,-21.46654411668272,-4.470901490076807,-1.1360346575816036,-0.36577695649215175,-0.36436200387124884,-7.720868382321706,5.0,5,11.7,0.0,0,-7.720868382321706,36.68351374256265
nagoya,run1,6,30,-15.431395732696114,-19.026888384509885,-4.706906624909735,-1.1462412790056702,-0.36292151057720906,-0.36160870405452084,-7.791972158079419,5.0,5,12.233333333333333,0.0,0,-7.791972158079419,35.62135526890386
nagoya,run1,7,15,-22.369592713567492,-30.837188529522393,-4.168808547831181,-1.305599720061396,-0.360050056021484,-0.3591098526732289,-9.534476933235977,3.533333333333333,1,7.666666666666667,1.0,3,-6.249183522942568,41.23437922052903
nagoya,run1,8,29,-26.522831862550607,-36.88535823919777,-6.597015694692509,-1.2300969671708903,-0.5058209405974001,-0.35691418366541,-11.210227991930786,3.413793103448276,0,6.689655172413793,0.7586206896551724,3,-7.324386821606858,38.28849400977362
nagoya,run1,9,30,-17.20965014808983,-33.43565050468027,-4.202948668361091,-1.1783837219033424,-0.3557868919940756,-0.3547633501729942,-7.580990243024931,5.0,5,12.233333333333333,0.06666666666666667,1,-6.811178151521662,38.07408778445506
nagoya,run1,10,30,-12.83687460154167,-22.432279672954643,-4.260593137207128,-1.1883551152866874,-0.35375191976284,-0.352839208635718,-6.983170344039368,5.0,5,12.0,0.0,0,-6.884790714409738,37.852541964410825
nagoya,run1,11,30,-18.30323832760128,-34.02852665844977,-4.4045066330927405,-1.1960055546036465,-0.35193350569009296,-0.3511181106248721,-8.007828610009899,5.2,4,11.166666666666666,0.1,1,-6.988954714297767,37.49031827124988
nagoya,run1,12,30,-24.797705874903166,-30.88120535193918,-3.7574851016856154,-1.1651914436011233,-0.35031860366973727,-0.3496069154657262,-8.126096958233267,5.0,4,9.266666666666667,0.36666666666666664,2,-6.213412420548729,41.05793611501509
nagoya,run1,13,30,-30.962392539576495,-34.56441983957724,-3.7908001626938916,-1.1963839755019279,-0.3489186248694708,-0.3483082381650438,-9.435193536604617,5.0,5,10.0,0.0,0,-6.193435294846373,40.220634274081576
nagoya,run1,14,30,-32.88045091425967,-35.75800100740705,-3.87456342061328,-1.2082631332645932,-0.34772741174679656,-0.34721758546617676,-10.398503887669708,5.0,5,10.0,0.0,0,-6.195207184373006,39.79579705270553
nagoya,run1,15,30,-34.72787194269507,-38.200888485032216,-4.253102310159736,-1.2310482025827159,-0.34674432201254013,-0.34633515452828556,-12.405667181585589,5.033333333333333,5,10.033333333333333,0.0,0,-6.677407287884518,37.855038069779276
nagoya,run1,16,30,-33.01103342491859,-36.82229484225747,-7.536596332453639,-1.5623030781110951,-0.34596593275363746,-0.34565072465134494,-14.327302845073495,4.0,2,7.7,1.6,3,-6.625875867911224,39.05404970198068
nagoya,run1,17,30,-32.31511743947113,-34.65650399512406,-18.33020639997874,-2.087275580257003,-0.3453894701084142,-0.3451801207308405,-16.65412166459795,2.566666666666667,2,5.566666666666666,2.6,4,-6.348889859366147,39.959668012090475
nagoya,run1,18,30,-23.59786477319671,-37.938400115551325,-4.4938675447074035,-1.4722058115260184,-0.34502844713445957,-0.344921969336408,-10.139470367594633,3.6333333333333333,2,6.8,0.8333333333333334,4,-5.088995379619644,42.42908076636039
nagoya,run1,19,30,-19.35156908428365,-35.150166068103466,-3.1855154255087834,-1.2193004007643693,-0.3448817034146477,-0.3448690290244672,-7.567491830339234,5.9,5,10.233333333333333,0.16666666666666666,1,-6.0893172271646305,43.898555476088895
nagoya,run1,20,30,-33.720083159800986,-34.53340030227194,-3.504477820719415,-1.275747210094722,-0.3449457068451981,-0.3448799081731694,-11.531690002243746,6.0,6,10.366666666666667,0.9333333333333333,1,-6.602202822756567,41.85662629004197
nagoya,run1,21,30,-33.99643799128443,-35.847727450830185,-3.435351838544082,-1.282696530235463,-0.34521915253489505,-0.3450521073982519,-11.198982854732659,6.0,6,10.5,0.6,1,-6.722487128236933,42.2883864164107
nagoya,run1,22,30,-29.36202285904088,-32.300039491404085,-4.481753077417849,-1.554205053610959,-0.3456966880555447,-0.34543381960276043,-11.240049585934758,4.633333333333334,1,8.333333333333334,1.3666666666666667,3,-6.320522353907523,43.376254235414194
