city,run,window_index,epoch_count,eff_db_p10_mean,eff_db_p10_min,eff_db_p50_mean,eff_db_p90_mean,eff_db_max_mean,eff_db_max_max,eff_db_mean_mean,usable_count_mean,usable_count_min,marginal_count_mean,nlos_at_high_elev_count_mean,nlos_at_high_elev_count_max,gain_db_mean_mean,elev_deg_p50_mean
tokyo,run3,0,30,-16.171411459479295,-16.248188180141405,-4.9653388603512925,-0.9212577649297402,-0.0008072818386940659,-0.0007279717063232763,-6.611573059908815,10.0,10,19.0,0.0,0,-6.611573059908815,34.31233406462452
tokyo,run3,1,30,-16.178250191922757,-16.71704328138629,-4.44453417152032,-0.8938383727182979,-0.0006437287849720719,-0.0005646806058246241,-6.381828894352347,10.0,10,18.4,0.0,0,-6.381828894352347,37.08490521243389
tokyo,run3,2,30,-13.314764273592134,-19.07175069661361,-4.146750897632014,-0.87520650551513,-0.000480324210009824,-0.0004032018950768545,-6.106113101522036,10.0,10,18.366666666666667,0.0,0,-5.991982666739427,38.69498014016388
tokyo,run3,3,30,-11.92682515634341,-16.271029320406996,-3.6874485312076644,-0.8506486229056464,-0.0003225810956033736,-0.00024775801357022014,-5.711740957612806,10.0,10,17.966666666666665,0.0,0,-5.711740957612806,41.135724876360584
tokyo,run3,4,30,-14.173768626194226,-16.86790034730002,-4.388489059345944,-0.8777537379771737,-0.00017534149250151293,-0.00010837998785329512,-6.20665369159472,9.933333333333334,9,18.666666666666668,0.0,0,-5.984321675784444,37.264250207691994
tokyo,run3,5,30,-13.812332586124807,-24.431825378661337,-3.026115708678696,-0.7182077713530373,-3.8296124851463905e-05,2.979858572440558e-05,-5.872176746901532,9.4,7,15.233333333333333,0.0,0,-5.125167084450694,45.825025338314425
tokyo,run3,6,30,-18.01044909842661,-30.447016287219277,-3.0563042732374663,-0.7122013078964529,0.00010565483995533783,0.0001760973270632744,-6.7474258854992115,9.3,8,14.066666666666666,0.0,0,-5.045381251856281,45.13391407627612
tokyo,run3,7,30,-20.26627699417956,-30.44288049398948,-3.4985705451969524,-0.742417437140079,0.0002485312479224023,0.00031267061838502204,-6.972909043007066,9.466666666666667,8,14.733333333333333,0.1,1,-5.567547190663789,42.86464222204789
tokyo,run3,8,30,-24.554293666242025,-32.20924211456365,-6.279653417296948,-0.782918217844762,-0.014800805577487348,0.0004459682775594435,-10.886612360660754,6.8,4,11.266666666666667,2.5,6,-5.338444043626338,45.54154231966499
tokyo,run3,9,30,-19.16033961619501,-31.79602292317828,-4.605446366012654,-0.8243627669004568,0.0005108010809101711,0.0005696419738142562,-8.04634171901958,7.5,3,12.633333333333333,0.7666666666666667,8,-5.718297862434701,43.45919828538145
