city,run,window_index,epoch_count,sat_count_mean,nlos_count_mean,utd_candidate_sat_count_mean,utd_candidate_sat_count_max,utd_candidate_nlos_sat_count_mean,utd_candidate_nlos_sat_count_max,utd_candidate_count_total_mean,utd_candidate_count_total_max,utd_candidate_count_nlos_mean,utd_candidate_count_nlos_max,utd_min_excess_path_m_mean,utd_min_excess_path_m_min,utd_min_edge_distance_m_mean,utd_min_edge_distance_m_min,utd_min_fresnel_v_mean,utd_min_fresnel_v_min,utd_score_sum_mean,utd_score_sum_max,utd_score_nlos_sum_mean,utd_score_nlos_sum_max,utd_edge_count_total,utd_edge_boundary_count
nagoya,run1,0,5,16.2,0.2,1.0,1,0.0,0,28.0,28,0.0,0,0.2109911099076271,0.21094117872416973,4.175315176773555,4.1748645629814,2.1032752437896116,2.103027081030336,9.184152501716756,9.191508619824688,0.0,0.0,50000,4494
nagoya,run1,1,5,19.4,0.2,1.0,1,0.0,0,14.6,31,0.0,0,3.5178078643977644,0.3025009837001562,16.111838355381092,5.008203162881101,7.859678990713614,2.5170419744136407,2.6552753741763,9.16743414036748,0.0,0.0,50000,4494
nagoya,run1,2,5,19.2,0.6,2.8,6,0.0,0,38.0,88,0.0,0,1.099185621738434,0.0,10.825616391345958,0.0,4.234540599403212,0.0,5.759000234633433,14.675855487454724,0.0,0.0,50000,4494
nagoya,run1,3,4,15.5,0.25,3.0,5,0.25,1,25.25,49,2.25,9,1.4314471678808331,0.08930671587586403,10.978303433800919,4.890090935573848,5.01148259097821,1.369895575367803,3.6518285259511387,6.96085642554823,0.41999899660902956,1.6799959864361182,50000,4494
nagoya,run1,4,5,12.6,1.6,6.8,10,1.6,4,76.0,178,40.8,141,0.5255983293056488,0.0004836618900299072,6.015865098524525,0.27734879163090864,2.111091247498806,0.10083019528103464,17.704774356311944,51.66172036870777,13.048927009034154,45.61152214242306,50000,4494
nagoya,run1,5,5,15.4,0.2,12.0,14,0.2,1,126.2,238,5.8,29,1.3805171811953187,0.0014781057834625244,12.096844179260412,0.5598885172016531,4.377010424889935,0.176266073992299,13.463767175166572,38.29608497665147,2.0206227600701867,10.103113800350933,50000,4494
nagoya,run1,6,5,11.8,1.2,11.4,12,1.2,2,135.4,150,33.0,46,0.0032231271266937255,0.00028547272086143494,0.5736106320105745,0.1615536111299854,0.24485086422857538,0.07746388985759162,24.6406135409064,27.594129517517,8.784563582726447,10.434192918018205,50000,4494
nagoya,run1,7,5,14.0,3.0,14.0,16,3.0,5,220.8,300,98.6,177,0.0016117624938488007,1.7508864402770996e-07,0.2965707051273526,0.004649426597603697,0.12758270886542764,0.001902265415745958,43.887105632438534,60.40544506040847,24.446685654674262,41.01663732484091,50000,4494
nagoya,run1,8,5,12.6,4.8,12.2,16,4.8,6,250.4,409,166.4,271,0.001362360268831253,8.034706115722656e-05,0.3088477783297582,0.10633792995827297,0.13516772493781454,0.04109697170800099,58.20537152721869,88.40642994225546,44.9369741949258,69.43999872822741,50000,4494
nagoya,run1,9,5,11.0,1.8,5.6,10,1.4,4,62.8,177,38.6,125,0.05999592915177345,0.0005129463970661163,3.7919917100908185,0.26400859174817787,0.9634935585993306,0.10383742643141514,16.573482569721953,47.412796432665274,10.741036036447365,37.313828140355895,50000,4494
nagoya,run1,10,5,14.6,3.0,7.6,8,3.0,3,87.6,90,65.8,66,0.012262496352195739,0.010029878467321396,1.922486993747422,1.7428027914675688,0.5065800713584953,0.4591541955113092,22.16768957378323,22.644089626238447,16.151177914133754,16.232046989517062,50000,4494
nagoya,run1,11,5,9.8,1.4,6.2,8,1.4,2,89.0,130,34.2,58,0.26452626660466194,0.0016253665089607239,2.771776598380198,0.6048392420387608,1.3593589530404455,0.1848383645498729,17.918226697619595,29.71845051649432,9.662383131064356,18.517085203483948,50000,4494
nagoya,run1,12,5,11.2,1.2,9.6,13,1.2,3,143.6,239,31.0,88,0.18867550566792488,0.00021105259656906128,2.9156708805455884,0.20977078415427905,1.3677817770919056,0.06660574841324055,24.591448302750383,44.340582443548826,8.164662519359197,20.16538232609204,50000,4494
nagoya,run1,13,5,12.8,0.0,10.8,11,0.0,0,112.8,119,0.0,0,0.6616098145022988,0.6615901021286845,6.333901136187406,6.323680329167622,3.713849545300378,3.7137946805059605,17.452794743059147,18.315763542926124,0.0,0.0,50000,4494
nagoya,run1,14,5,13.0,0.0,10.4,11,0.0,0,93.6,117,0.0,0,1.4474825719371438,0.6609907234087586,7.932100267259843,6.313398913989365,4.950813636318208,3.71212629186842,12.6122953473705,18.166224643262446,0.0,0.0,50000,4494
nagoya,run1,15,5,11.4,0.0,1.0,4,0.0,0,6.2,17,0.0,0,0.9148754067718983,0.0,7.577150194990855,0.0,2.662573461386273,0.0,0.5821137427802424,1.4629698072821136,0.0,0.0,50000,4494
nagoya,run1,16,5,13.6,0.0,8.0,9,0.0,0,39.2,45,0.0,0,1.6636794224381446,0.7880214378237724,8.605546633855255,6.345819585407034,5.388737809968044,4.038907127411479,4.706893712872356,5.655619669747389,0.0,0.0,50000,4494
nagoya,run1,17,5,13.6,0.2,8.4,13,0.2,1,77.6,133,4.4,22,2.0269745476543903,0.0004238300025463104,9.733943558020346,0.4517851001537336,5.73314005025855,0.09438733856688318,9.769317007172125,13.727681886482966,2.363711936168976,11.81855968084488,50000,4494
nagoya,run1,18,5,13.2,0.2,13.2,14,0.2,1,60.2,64,0.6,3,2.77363652959466,0.39902327209711075,14.148479401487577,11.937111709731722,7.132868527649167,2.894963699291852,5.691635345443688,6.247120003216708,0.13787151629046634,0.6893575814523317,50000,4494
nagoya,run1,19,5,14.0,0.2,8.4,14,0.0,0,125.6,258,0.0,0,0.7329245582222939,0.10638722032308578,7.916151012990518,2.79777190225872,3.735296223363636,1.4943378401568022,17.427131302563946,31.77631823463941,0.0,0.0,50000,4494
nagoya,run1,20,5,15.0,0.8,15.0,16,0.8,1,203.2,267,26.0,34,0.0023544766008853912,6.347149610519409e-05,0.44676139109530133,0.045774226763395764,0.1577713724949411,0.036526328009136605,38.36573260347149,42.54678380127456,8.559600037098857,11.052973874470588,50000,4494
nagoya,run1,21,5,14.6,1.0,14.6,15,1.0,2,175.2,193,28.4,59,1.644417643547058e-05,3.129243850708008e-07,0.020230288261613587,0.0032125417985550252,0.016138300052504856,0.0025627886855591414,33.66507593615307,39.49131647684005,7.846296474544298,16.61767174948505,50000,4494
nagoya,run1,22,5,15.0,1.0,7.8,16,1.0,2,90.4,213,27.0,60,0.8368757860735059,8.393079042434692e-05,5.573664236975436,0.05266654652848207,2.7979314735858765,0.042002080643349954,19.488490641750843,42.63974083488912,9.32740219964612,18.67200174241365,50000,4494
nagoya,run1,23,5,17.4,0.0,1.4,2,0.0,0,11.6,17,0.0,0,3.0879468040540816,0.6434733383357525,18.241245519086718,14.440628319463928,7.331304815889631,3.6751191742700615,1.2667570522222629,2.201547275756607,0.0,0.0,50000,4494
nagoya,run1,24,5,18.4,0.0,1.6,2,0.0,0,21.2,33,0.0,0,0.875206241197884,0.6137391552329063,9.167559159588766,8.285907845919235,4.246335282812131,3.5887016592582848,4.149104145327845,6.300070045650247,0.0,0.0,50000,4494
nagoya,run1,25,2,19.5,0.0,2.0,2,0.0,0,33.5,34,0.0,0,0.4828456682153046,0.1766232354566455,5.849999975958173,3.7488043786169096,2.988705805600935,1.9246876723403485,7.236477431892036,8.326621705036798,0.0,0.0,50000,4494
