city,run,epoch,gps_tow,sat_id,los_gt,reflection_present,excess_delay_m
tokyo,run1,0,187470.0,E04,True,False,0.0
tokyo,run1,0,187470.0,E05,True,False,0.0
tokyo,run1,0,187470.0,E09,True,False,0.0
tokyo,run1,0,187470.0,E10,True,False,0.0
tokyo,run1,0,187470.0,E11,True,False,0.0
tokyo,run1,0,187470.0,E12,True,False,0.0
tokyo,run1,0,187470.0,E34,True,False,0.0
tokyo,run1,0,187470.0,E36,True,False,0.0
tokyo,run1,0,187470.0,G05,True,False,0.0
tokyo,run1,0,187470.0,G06,True,False,0.0
tokyo,run1,0,187470.0,G07,True,False,0.0
tokyo,run1,0,187470.0,G09,True,False,0.0
tokyo,run1,0,187470.0,G11,True,False,0.0
tokyo,run1,0,187470.0,G13,True,False,0.0
tokyo,run1,0,187470.0,G19,True,False,0.0
tokyo,run1,0,187470.0,G20,True,False,0.0
tokyo,run1,0,187470.0,G30,True,False,0.0
tokyo,run1,0,187470.0,J02,True,False,0.0
tokyo,run1,0,187470.0,J03,True,False,0.0
tokyo,run1,0,187470.0,J04,True,False,0.0
tokyo,run1,0,187470.0,R20,True,False,0.0
tokyo,run1,0,187470.0,R21,True,False,0.0
tokyo,run1,60,187482.0,E04,True,False,0.0
tokyo,run1,60,187482.0,E05,True,False,0.0
tokyo,run1,60,187482.0,E09,True,False,0.0
tokyo,run1,60,187482.0,E10,True,False,0.0
tokyo,run1,60,187482.0,E11,True,False,0.0
tokyo,run1,60,187482.0,E12,True,False,0.0
tokyo,run1,60,187482.0,E34,True,False,0.0
tokyo,run1,60,187482.0,E36,True,False,0.0
tokyo,run1,60,187482.0,G05,True,False,0.0
tokyo,run1,60,187482.0,G06,True,False,0.0
tokyo,run1,60,187482.0,G07,True,False,0.0
tokyo,run1,60,187482.0,G09,True,False,0.0
tokyo,run1,60,187482.0,G11,True,False,0.0
tokyo,run1,60,187482.0,G13,True,False,0.0
tokyo,run1,60,187482.0,G19,True,False,0.0
tokyo,run1,60,187482.0,G20,True,False,0.0
tokyo,run1,60,187482.0,G30,True,False,0.0
tokyo,run1,60,187482.0,J02,True,False,0.0
tokyo,run1,60,187482.0,J03,True,False,0.0
tokyo,run1,60,187482.0,J04,True,False,0.0
tokyo,run1,60,187482.0,R20,True,False,0.0
tokyo,run1,60,187482.0,R21,True,False,0.0
tokyo,run1,120,187494.0,E05,True,True,36.156281031668186
tokyo,run1,120,187494.0,E09,True,True,36.156281031668186
tokyo,run1,120,187494.0,E10,True,True,36.156281031668186
tokyo,run1,120,187494.0,E11,True,True,36.156281031668186
tokyo,run1,120,187494.0,E34,True,True,36.156281031668186
tokyo,run1,120,187494.0,E36,True,True,36.156281031668186
tokyo,run1,120,187494.0,G05,True,True,36.156281031668186
tokyo,run1,120,187494.0,G06,True,True,36.156281031668186
tokyo,run1,120,187494.0,G11,True,True,36.156281031668186
tokyo,run1,120,187494.0,G13,True,True,36.156281031668186
tokyo,run1,120,187494.0,G19,True,True,36.156281031668186
tokyo,run1,120,187494.0,G20,True,True,36.156281031668186
tokyo,run1,120,187494.0,G30,True,True,36.156281031668186
tokyo,run1,120,187494.0,J02,True,True,36.156281031668186
tokyo,run1,120,187494.0,J03,True,True,36.156281031668186
tokyo,run1,120,187494.0,J04,True,True,36.156281031668186
tokyo,run1,120,187494.0,R20,True,True,36.156281031668186
tokyo,run1,120,187494.0,R21,True,True,36.156281031668186
tokyo,run1,180,187506.0,E04,True,True,51.22921680286527
tokyo,run1,180,187506.0,E05,True,True,51.22921680286527
tokyo,run1,180,187506.0,E09,True,True,51.22921680286527
tokyo,run1,180,187506.0,E10,True,True,51.22921680286527
tokyo,run1,180,187506.0,E11,True,True,51.22921680286527
tokyo,run1,180,187506.0,E34,True,True,51.22921680286527
tokyo,run1,180,187506.0,E36,True,True,51.22921680286527
tokyo,run1,180,187506.0,G05,True,True,51.22921680286527
tokyo,run1,180,187506.0,G06,True,True,51.22921680286527
tokyo,run1,180,187506.0,G07,True,True,51.22921680286527
tokyo,run1,180,187506.0,G09,True,True,51.22921680286527
tokyo,run1,180,187506.0,G11,True,True,51.22921680286527
tokyo,run1,180,187506.0,G13,True,True,51.22921680286527
tokyo,run1,180,187506.0,G19,True,True,51.22921680286527
tokyo,run1,180,187506.0,G20,True,True,51.22921680286527
tokyo,run1,180,187506.0,G30,True,True,51.22921680286527
tokyo,run1,180,187506.0,J02,True,True,51.22921680286527
tokyo,run1,180,187506.0,J03,True,True,51.22921680286527
tokyo,run1,180,187506.0,J04,True,True,51.22921680286527
tokyo,run1,180,187506.0,R20,True,True,51.22921680286527
tokyo,run1,180,187506.0,R21,True,True,51.22921680286527
tokyo,run1,240,187518.0,E04,True,True,32.363582104444504
tokyo,run1,240,187518.0,E05,True,True,32.363582104444504
tokyo,run1,240,187518.0,E09,True,True,32.363582104444504
tokyo,run1,240,187518.0,E10,True,True,32.363582104444504
tokyo,run1,240,187518.0,E11,True,True,32.363582104444504
tokyo,run1,240,187518.0,E36,True,True,32.363582104444504
tokyo,run1,240,187518.0,G05,True,True,32.363582104444504
tokyo,run1,240,187518.0,G06,True,True,32.363582104444504
tokyo,run1,240,187518.0,G07,True,True,32.363582104444504
tokyo,run1,240,187518.0,G09,True,True,32.363582104444504
tokyo,run1,240,187518.0,G11,True,True,32.363582104444504
tokyo,run1,240,187518.0,G13,True,True,32.363582104444504
tokyo,run1,240,187518.0,G19,True,True,32.363582104444504
tokyo,run1,240,187518.0,G20,True,True,32.363582104444504
tokyo,run1,240,187518.0,G30,True,True,32.363582104444504
tokyo,run1,240,187518.0,J02,True,True,32.363582104444504
tokyo,run1,240,187518.0,J03,True,True,32.363582104444504
tokyo,run1,240,187518.0,J04,True,True,32.363582104444504
tokyo,run1,240,187518.0,R20,True,True,32.363582104444504
tokyo,run1,240,187518.0,R21,True,True,32.363582104444504
tokyo,run1,300,187530.0,E04,True,False,0.0
tokyo,run1,300,187530.0,E05,True,False,0.0
tokyo,run1,300,187530.0,E09,True,False,0.0
tokyo,run1,300,187530.0,E10,True,False,0.0
tokyo,run1,300,187530.0,E11,True,False,0.0
tokyo,run1,300,187530.0,E34,True,False,0.0
tokyo,run1,300,187530.0,E36,True,False,0.0
tokyo,run1,300,187530.0,G05,True,False,0.0
tokyo,run1,300,187530.0,G06,True,False,0.0
tokyo,run1,300,187530.0,G07,True,False,0.0
tokyo,run1,300,187530.0,G09,True,False,0.0
tokyo,run1,300,187530.0,G11,True,False,0.0
tokyo,run1,300,187530.0,G13,True,False,0.0
tokyo,run1,300,187530.0,G19,True,False,0.0
tokyo,run1,300,187530.0,G20,True,False,0.0
tokyo,run1,300,187530.0,G29,True,False,0.0
tokyo,run1,300,187530.0,G30,True,False,0.0
tokyo,run1,300,187530.0,J02,True,False,0.0
tokyo,run1,300,187530.0,J03,True,False,0.0
tokyo,run1,300,187530.0,J04,True,False,0.0
tokyo,run1,300,187530.0,R20,True,False,0.0
tokyo,run1,300,187530.0,R21,True,False,0.0
tokyo,run1,360,187542.0,E04,True,False,0.0
tokyo,run1,360,187542.0,E09,True,False,0.0
tokyo,run1,360,187542.0,E10,True,False,0.0
tokyo,run1,360,187542.0,E11,True,False,0.0
tokyo,run1,360,187542.0,E34,True,False,0.0
tokyo,run1,360,187542.0,E36,True,False,0.0
tokyo,run1,360,187542.0,G05,True,False,0.0
tokyo,run1,360,187542.0,G06,True,False,0.0
tokyo,run1,360,187542.0,G07,True,False,0.0
tokyo,run1,360,187542.0,G09,True,False,0.0
tokyo,run1,360,187542.0,G11,True,False,0.0
tokyo,run1,360,187542.0,G13,True,False,0.0
tokyo,run1,360,187542.0,G19,True,False,0.0
tokyo,run1,360,187542.0,G20,True,False,0.0
tokyo,run1,360,187542.0,G30,True,False,0.0
tokyo,run1,360,187542.0,J02,True,False,0.0
tokyo,run1,360,187542.0,J03,True,False,0.0
tokyo,run1,360,187542.0,J04,True,False,0.0
tokyo,run1,360,187542.0,R20,True,False,0.0
tokyo,run1,360,187542.0,R21,True,False,0.0
tokyo,run1,420,187554.0,E04,True,False,0.0
tokyo,run1,420,187554.0,E05,True,False,0.0
tokyo,run1,420,187554.0,E09,True,False,0.0
