sat_count,los_count,nlos_count,utd_candidate_sat_count,utd_candidate_nlos_sat_count,utd_candidate_count_total,utd_candidate_count_nlos,utd_min_excess_path_m,utd_min_edge_distance_m,utd_min_fresnel_v,utd_score_sum,utd_score_nlos_sum,city,run,epoch,gps_tow,utd_edge_count_total,utd_edge_boundary_count
15,15,0,1,0,12,0,0.33761488646268845,7.998677637028575,2.6615957715399703,2.6068963198302413,0.0,nagoya,run3,0,553800.0,50000,8285
16,15,1,2,1,164,152,3.674626350402832e-05,0.12094639304266457,0.02779424031156594,41.78429447879178,39.208170339708104,nagoya,run3,60,553812.0,50000,8285
16,15,1,2,1,167,155,1.0721385478973389e-05,0.06529828935856131,0.015006404482098843,42.00283651806825,39.457197658699556,nagoya,run3,120,553824.0,50000,8285
16,15,1,3,1,177,161,0.0009263679385185242,0.4077695296658217,0.13954310340964493,41.59208875049984,38.53793031354773,nagoya,run3,180,553836.0,50000,8285
16,15,1,2,1,159,123,8.289515972137451e-05,0.13032048472885074,0.04174281013667958,37.88593894723617,25.450999962729444,nagoya,run3,240,553848.0,50000,8285
16,15,1,4,1,122,19,0.0005881041288375854,0.3506651208905733,0.11118454568720146,24.27946476829675,6.783209338941475,nagoya,run3,300,553860.0,50000,8285
14,13,1,6,1,37,4,0.02688591182231903,2.513969447982486,0.7517188030156374,7.25859791564727,1.9531509304312293,nagoya,run3,360,553872.0,50000,8285
15,14,1,11,1,216,101,0.025866679847240448,2.6086324408941084,0.7373382081901974,37.31223961420062,23.070913419250378,nagoya,run3,420,553884.0,50000,8285
16,15,1,12,1,224,101,0.026760756969451904,2.6533088958670996,0.7499717759541366,39.737691853369775,23.13398237971597,nagoya,run3,480,553896.0,50000,8285
15,15,0,11,0,123,0,0.044214360415935516,3.3374922823848716,0.9639652265992593,16.57047923515935,0.0,nagoya,run3,540,553908.0,50000,8285
15,15,0,11,0,122,0,0.21237515658140182,6.985072161559403,2.11200583208101,16.199767390892212,0.0,nagoya,run3,600,553920.0,50000,8285
15,14,1,7,1,140,100,0.007804833352565765,1.3024079218409332,0.40503429010905995,26.997056008022494,23.070469173464918,nagoya,run3,660,553932.0,50000,8285
16,14,2,11,2,331,213,0.00853697955608368,1.3064708763938997,0.4236073467641282,67.02559814796781,50.21625179384638,nagoya,run3,720,553944.0,50000,8285
15,12,3,10,3,269,162,0.00011079758405685425,0.11143856074412746,0.04825848145513309,52.671214834999546,36.67018354146461,nagoya,run3,780,553956.0,50000,8285
15,13,2,9,2,216,81,0.0007263794541358948,0.3954588093343284,0.12356653816703406,39.145849557536096,16.23188704914199,nagoya,run3,840,553968.0,50000,8285
15,13,2,9,2,230,115,0.013294454663991928,0.994331168246363,0.528584341063337,43.32694925978001,26.99193559742187,nagoya,run3,900,553980.0,50000,8285
11,8,3,11,3,459,194,0.00018955767154693604,0.12755634880419797,0.0631231925127729,85.10311442377417,45.361803211587315,nagoya,run3,960,553992.0,50000,8285
