city,run,window_index,epoch_count,eff_db_p10_mean,eff_db_p10_min,eff_db_p50_mean,eff_db_p90_mean,eff_db_max_mean,eff_db_max_max,eff_db_mean_mean,usable_count_mean,usable_count_min,marginal_count_mean,nlos_at_high_elev_count_mean,nlos_at_high_elev_count_max,gain_db_mean_mean,elev_deg_p50_mean
nagoya,run2,0,30,-11.393392125477371,-13.757055097646052,-4.42771291275069,-1.5383476940735974,-0.5462501780050828,-0.5418609061475084,-6.535542600856098,7.0,7,15.266666666666667,0.0,0,-6.535542600856098,36.86444854228599
nagoya,run2,1,30,-11.925270846450056,-14.498730782936011,-4.340911112957034,-1.5135247248312145,-0.555473020285926,-0.5509801556685382,-6.6463187819289455,7.0,7,14.866666666666667,0.0,0,-6.6463187819289455,37.307773271787624
nagoya,run2,2,30,-10.663360089987288,-11.156700011630518,-4.161583382024787,-1.4466471767524163,-0.5648976220908841,-0.5603036959723492,-6.231731210754799,7.0,7,15.0,0.0,0,-6.231731210754799,38.230151742338656
nagoya,run2,3,30,-10.78427848886887,-11.18670791976216,-4.091350104602047,-1.4259447263395615,-0.5745604066504842,-0.569851214885692,-6.216540846237636,7.0,7,15.0,0.0,0,-6.216540846237636,38.59878576401118
nagoya,run2,4,30,-10.834716548387776,-11.479919499740616,-3.90038004455537,-1.3334849826199595,-0.5844419834240516,-0.5796282952971539,-6.035695039789147,7.0,7,14.966666666666667,0.0,0,-6.035695039789147,39.61847398444881
nagoya,run2,5,30,-10.861943803966039,-11.24926878720066,-4.035970375866394,-1.4126379985201487,-0.5945798686033658,-0.5896238760660033,-6.232994546068697,7.0,7,15.0,0.0,0,-6.232994546068697,38.88801433000018
nagoya,run2,6,30,-17.11471226058854,-25.006355349126057,-3.9888489050824485,-1.3101373345667213,-0.6049637169224119,-0.5999123056476909,-7.201342245335742,6.8,6,13.266666666666667,0.0,0,-6.462586143479795,39.18136971815268
nagoya,run2,7,30,-20.84808233054722,-30.98154577109438,-3.7595229271996318,-1.144512982624351,-0.6155690019304652,-0.610402082083476,-7.714536191162515,6.566666666666666,6,12.366666666666667,0.1,1,-6.141055409961146,40.397111339561214
nagoya,run2,8,26,-18.688722867256512,-32.7179900534674,-4.535282653759094,-1.3984471382984887,-0.7072633978000831,-0.62116230599193,-8.56683502982807,5.230769230769231,1,10.461538461538462,0.7307692307692307,3,-6.478650150353598,39.66083607076486
nagoya,run2,9,30,-29.365358353735058,-35.01941243947381,-5.913557140503586,-1.0805074249552638,-0.6376287537751623,-0.6322151233923822,-11.292202013280733,5.566666666666666,4,8.933333333333334,0.9,4,-6.662784113642244,40.587457892512624
nagoya,run2,10,30,-28.538993004485643,-35.026591594036226,-3.9101817208784913,-1.0060843580401755,-0.6488773862136007,-0.643413450974049,-9.014981200470368,5.633333333333334,5,11.2,0.0,0,-6.567583758587632,39.70171057833465
nagoya,run2,11,30,-21.373575683384978,-26.668082485606657,-3.4966518225936154,-0.9617746294138473,-0.655566919164383,-0.6547566979952137,-7.497432616911823,6.333333333333333,6,11.433333333333334,0.0,0,-6.161275718254925,41.98068590250702
nagoya,run2,12,30,-24.581152762046987,-34.1669669024821,-3.4874345968884177,-1.0079227951871983,-0.6549516440899962,-0.654612162002277,-8.417670652872703,6.5,5,11.8,0.06666666666666667,1,-6.210232870067272,42.07499056136274
nagoya,run2,13,30,-19.462341398326128,-32.14357309472785,-3.1967570892341546,-0.9158878511741256,-0.6542751060673623,-0.6539794728128728,-7.634333489788683,6.433333333333334,5,11.066666666666666,0.16666666666666666,1,-5.24975932212628,44.41037287452695
nagoya,run2,14,30,-11.186108109812961,-23.467759343324598,-3.1162474867057828,-0.8921504036802428,-0.6536891038144064,-0.6534251034789955,-5.7158119874500155,6.5,4,11.733333333333333,0.0,0,-5.3785104001484285,44.30908425997748
nagoya,run2,15,30,-20.154151081097986,-37.0527365161535,-3.0907857499249047,-0.8133115797285411,-0.6531631081416688,-0.6529517981780781,-7.273029879046206,5.8,4,10.0,0.13333333333333333,1,-5.420590651606978,44.586294697412086
nagoya,run2,16,30,-29.739282634059865,-37.14000981132638,-5.614435558747724,-0.8562086220347792,-0.6527393723553572,-0.6525271109950497,-11.144266916676965,6.066666666666666,5,8.3,0.4666666666666667,3,-5.732091129501179,42.44586475680138
nagoya,run2,17,30,-30.15575437854088,-34.043683964504844,-3.1607011429123237,-1.0086672565824633,-0.6523110426314073,-0.652116662143468,-8.992061244070975,6.933333333333334,6,10.866666666666667,0.0,0,-5.384078948588679,43.992993042620725
nagoya,run2,18,30,-29.912016079517784,-37.301930244551215,-3.188362957792292,-1.1220740263887232,-0.6519270732930678,-0.6517702125309941,-9.566493856971366,6.4,4,10.1,0.2,1,-5.617763189490699,44.45894829274015
