sat_count,los_count,nlos_count,utd_candidate_sat_count,utd_candidate_nlos_sat_count,utd_candidate_count_total,utd_candidate_count_nlos,utd_min_excess_path_m,utd_min_edge_distance_m,utd_min_fresnel_v,utd_score_sum,utd_score_nlos_sum,city,run,epoch,gps_tow,utd_edge_count_total,utd_edge_boundary_count
24,23,1,19,1,335,42,0.13426342606544495,4.302632065156444,1.679133927200657,50.10619312003347,6.034396087459707,tokyo,run2,0,177000.0,50000,32
23,23,0,18,0,293,0,0.13372086361050606,4.293938239961326,1.6757410980547058,43.97905769697661,0.0,tokyo,run2,60,177012.0,50000,32
24,24,0,18,0,327,0,0.11801121383905411,3.9597422763867014,1.5742970207063882,52.039931414377286,0.0,tokyo,run2,120,177024.0,50000,32
22,20,2,22,2,341,28,0.006505448371171951,0.6904632502228804,0.36977468784125833,85.58069350183239,10.47706165431839,tokyo,run2,180,177036.0,50000,32
21,17,4,21,4,599,213,0.0009482912719249725,0.22085855326674317,0.141183773028117,126.48038568336172,63.74174862186025,tokyo,run2,240,177048.0,50000,32
20,17,3,20,3,491,118,0.0003507174551486969,0.10602132755687649,0.08586123671995234,95.88232886590032,32.3076536787801,tokyo,run2,300,177060.0,50000,32
20,18,2,17,2,360,81,0.003357112407684326,0.5325338977286638,0.265639274859122,69.36920515983616,20.782408877791894,tokyo,run2,360,177072.0,50000,32
20,18,2,18,2,294,33,0.17501744627952576,3.531417572186586,1.9156924711580918,43.56546894624015,8.394385627123533,tokyo,run2,420,177084.0,50000,32
19,18,1,19,1,221,11,0.5372021310031414,6.4226064260336955,3.3550563509462603,37.386019623007634,2.8742165921059777,tokyo,run2,480,177096.0,50000,32
22,12,10,22,10,1782,811,5.960464477539063e-08,0.0012134578546613224,0.0011854379439484829,507.10146968722745,230.82091636043543,tokyo,run2,540,177108.0,50000,32
20,14,6,20,6,1436,618,5.481019616127014e-05,0.07196519092303576,0.03394329858157926,423.2638004496263,188.84134664323776,tokyo,run2,600,177120.0,50000,32
20,14,6,20,6,1165,490,3.382191061973572e-05,0.030805785793453097,0.026662775769843175,354.1949861316845,167.16867764139982,tokyo,run2,660,177132.0,50000,32
21,14,7,21,7,1469,794,2.987682819366455e-05,0.028958559892739464,0.025059534736945725,422.14467955605886,234.97154794903503,tokyo,run2,720,177144.0,50000,32
22,13,9,22,9,1419,785,2.864748239517212e-06,0.02365379695040834,0.007759865747861157,424.97284201639593,248.0422612598376,tokyo,run2,780,177156.0,50000,32
15,9,6,15,6,674,432,0.0001423768699169159,0.10535986405271937,0.05470522294903564,151.32331048593446,110.62608913153727,tokyo,run2,840,177168.0,50000,32
