tow,ecef_x,ecef_y,ecef_z,fix
555720.0,-3810228.1973862094,3567863.8214579416,3652914.234125474,0
555720.2000000477,-3810228.2094589346,3567863.8290867656,3652914.253118005,0
555720.4000000954,-3810228.2175989556,3567863.835048467,3652914.268170597,0
555720.5999999046,-3810228.22651773,3567863.8401400014,3652914.2812813167,0
555720.7999999523,-3810228.227965524,3567863.841600835,3652914.2849725927,0
555721.0,-3810228.078616977,3567863.638509713,3652913.9837102215,0
555721.199999094,-3810228.0751854065,3567863.6362246424,3652913.9771098574,0
555721.3999989033,-3810228.0817556586,3567863.6402049754,3652913.988087866,0
555721.5999999046,-3810228.0962613286,3567863.649185881,3652914.011867399,0
555721.7999999523,-3810228.111061964,3567863.659543141,3652914.0359680597,0
555722.0,-3810228.0366534567,3567863.5737114446,3652913.8835773403,0
555722.2000000477,-3810228.0429779855,3567863.5776970037,3652913.8943016552,0
555722.3999989033,-3810228.045356376,3567863.5788438222,3652913.897698072,0
555722.5999999046,-3810228.0499210977,3567863.58149414,3652913.9063858395,0
555722.7999989986,-3810228.0505323005,3567863.5817486527,3652913.9067487866,0
555723.0,-3810227.9928680104,3567863.473433722,3652913.7700932603,0
555723.2000000477,-3810227.9908883194,3567863.4722833913,3652913.7660141536,0
555723.3999989033,-3810227.9820731347,3567863.4677831912,3652913.75197575,0
555723.5999999046,-3810227.9709288087,3567863.4599207165,3652913.7325737635,0
555723.7999989986,-3810227.9647338823,3567863.4574608416,3652913.7218848853,0
555724.0,-3810227.9721681364,3567863.388847131,3652913.7382293534,0
555724.2000000477,-3810227.9723833413,3567863.388618072,3652913.738218608,0
555724.4000000954,-3810227.9738061368,3567863.3893504464,3652913.741545614,0
555724.599998951,-3810227.977362014,3567863.390755935,3652913.7481036293,0
555724.7999989986,-3810227.9801574973,3567863.393979015,3652913.7556346105,0
555725.0,-3810227.910957024,3567863.3345685042,3652913.6780598946,0
555725.2000000477,-3810227.9182042894,3567863.3400929016,3652913.689237628,0
555725.4000000954,-3810227.9254804156,3567863.344359682,3652913.701677067,0
555725.599998951,-3810227.9308112464,3567863.3471377282,3652913.7085582293,0
555725.7999989986,-3810227.930775292,3567863.3483618894,3652913.71093834,0
555726.0,-3810227.8857598016,3567863.2315589855,3652913.651695894,0
555726.2000000477,-3810227.88439768,3567863.230732671,3652913.6482346146,0
555726.4000000954,-3810227.889532068,3567863.2339446205,3652913.655512419,0
555726.599998951,-3810227.8917400534,3567863.236319567,3652913.6607442247,0
555726.7999989986,-3810227.892134272,3567863.2364205485,3652913.6622164166,0
555727.0,-3810227.86389156,3567863.1904883557,3652913.61150869,0
555727.2000000477,-3810227.864982521,3567863.191384675,3652913.612761296,0
555727.4000000954,-3810227.867446386,3567863.1933755227,3652913.616092276,0
555727.599998951,-3810227.869948691,3567863.1952955998,3652913.618960352,0
555727.7999989986,-3810227.8731417297,3567863.198759236,3652913.626681649,0
555728.0,-3810227.845415772,3567863.1745723872,3652913.582012136,0
555728.199999094,-3810227.8505620514,3567863.1771358093,3652913.5916643757,0
555728.4000000954,-3810227.8542192304,3567863.1797756,3652913.5958319404,0
555728.599998951,-3810227.8559581996,3567863.1797184655,3652913.5983785,0
555728.7999999523,-3810227.855729816,3567863.180492192,3652913.597697086,0
555729.0,-3810227.8155881823,3567863.1398573313,3652913.531745384,0
555729.199999094,-3810227.8194902334,3567863.142067289,3652913.5386863127,0
555729.4000000954,-3810227.8247975763,3567863.1457968713,3652913.5482959514,0
555729.599998951,-3810227.842577066,3567863.157449515,3652913.57818239,0
555729.7999999523,-3810227.863862324,3567863.1715249396,3652913.6116904607,0
555730.0,-3810227.7703678464,3567863.1041033147,3652913.4487335035,0
555730.199999094,-3810227.7789594075,3567863.109619284,3652913.4626882267,0
555730.4000000954,-3810227.7991743432,3567863.1222417355,3652913.4970216686,0
555730.599998951,-3810227.845579837,3567863.1501777964,3652913.5765998987,0
555730.7999999523,-3810227.9024524367,3567863.1855886774,3652913.669231625,0
555731.0,-3810227.72755154,3567863.0562127456,3652913.3966720058,0
555731.199999094,-3810227.7667076224,3567863.081044991,3652913.4624850126,0
555731.4000000954,-3810227.8091368307,3567863.107491678,3652913.5359401884,0
555731.599998951,-3810227.8494327134,3567863.133182393,3652913.599960256,0
555731.7999999523,-3810227.8811837793,3567863.1514493916,3652913.653040487,0
555732.0,-3810227.720580032,3567863.0467129005,3652913.379322933,0
555732.199999094,-3810227.7299785605,3567863.0529774926,3652913.39431513,0
555732.4000000954,-3810227.7524666567,3567863.067583145,3652913.430234552,0
555732.599998951,-3810227.7676593396,3567863.0779270795,3652913.4581271657,0
555732.7999999523,-3810227.7775121303,3567863.0839610705,3652913.474593439,0
