tow,ecef_x,ecef_y,ecef_z,fix
177000.0,-3961765.3108884394,3349009.416671417,3698311.585201168,0
177000.20000004768,-3961765.313279197,3349009.415127322,3698311.5847510514,0
177000.40000009537,-3961765.3143942268,3349009.412626965,3698311.5836937125,0
177000.59999990463,-3961765.319530165,3349009.4108321522,3698311.584491989,0
177000.79999995232,-3961765.325847057,3349009.4116757535,3698311.585450335,0
177001.0,-3961765.1551638953,3349009.24716077,3698311.4739669757,0
177001.199999094,-3961765.156896986,3349009.2454644367,3698311.473466487,0
177001.39999890327,-3961765.160853964,3349009.2451535203,3698311.4745993274,0
177001.59999990463,-3961765.162823227,3349009.2424130864,3698311.4738010173,0
177001.79999995232,-3961765.164889187,3349009.2409266084,3698311.4734000196,0
177002.0,-3961765.1486493805,3349009.1635822942,3698311.4175557145,0
177002.20000004768,-3961765.1483476884,3349009.1627834667,3698311.4173814976,0
177002.39999890327,-3961765.1506924974,3349009.161692421,3698311.417606769,0
177002.59999990463,-3961765.1485368703,3349009.1582412296,3698311.4163241372,0
177002.79999899864,-3961765.1491677416,3349009.158051193,3698311.416327457,0
177003.0,-3961765.1280218554,3349009.1038474417,3698311.3801718703,0
177003.20000004768,-3961765.1269950215,3349009.1032077842,3698311.380489733,0
177003.39999890327,-3961765.124732516,3349009.101641455,3698311.378652197,0
177003.59999990463,-3961765.1210975735,3349009.101380034,3698311.378845197,0
177003.79999899864,-3961765.1183431083,3349009.0979000474,3698311.376628561,0
177004.0,-3961765.1081194594,3349009.047977454,3698311.325427062,0
177004.20000004768,-3961765.108234337,3349009.0460962104,3698311.3253856176,0
177004.40000009537,-3961765.1092461683,3349009.045744229,3698311.32580181,0
177004.59999895096,-3961765.1114202803,3349009.0435468457,3698311.325232706,0
177004.79999899864,-3961765.1118782996,3349009.0407657526,3698311.32443644,0
177005.0,-3961765.0921376897,3349009.0284806453,3698311.3051952966,0
177005.20000004768,-3961765.090120325,3349009.0271748872,3698311.3047715966,0
177005.40000009537,-3961765.0858413656,3349009.026633736,3698311.3045430435,0
177005.59999895096,-3961765.080937958,3349009.0244526276,3698311.303875339,0
177005.79999899864,-3961765.0769222486,3349009.0203302023,3698311.3013934083,0
177006.0,-3961765.135220134,3349009.048173922,3698311.3230750035,0
177006.20000004768,-3961765.135487643,3349009.0464083883,3698311.322335388,0
177006.40000009537,-3961765.1333498633,3349009.0447890284,3698311.322473867,0
177006.59999895096,-3961765.1331645213,3349009.0442400267,3698311.322824395,0
177006.79999899864,-3961765.131600626,3349009.0429240055,3698311.3225935884,0
177007.0,-3961765.160885648,3349009.068008446,3698311.341282598,0
177007.20000004768,-3961765.1605042373,3349009.066968227,3698311.3403488,0
177007.40000009537,-3961765.1595880063,3349009.064490459,3698311.3395202653,0
177007.59999895096,-3961765.1573211523,3349009.06300109,3698311.3388609337,0
177007.79999899864,-3961765.153441545,3349009.060389276,3698311.3384544356,0
177008.0,-3961765.1508411006,3349009.095355927,3698311.3444569376,0
177008.199999094,-3961765.1520517687,3349009.0948630767,3698311.3447257644,0
177008.40000009537,-3961765.1516101705,3349009.093170986,3698311.3431942053,0
177008.59999895096,-3961765.15232379,3349009.091302916,3698311.3432940696,0
177008.79999995232,-3961765.155109045,3349009.090882139,3698311.3436927013,0
177009.0,-3961765.1838362375,3349009.1103274673,3698311.3477770723,0
177009.199999094,-3961765.1841197265,3349009.1083696755,3698311.347221069,0
177009.40000009537,-3961765.1841414366,3349009.10685463,3698311.3462812863,0
177009.59999895096,-3961765.1888006814,3349009.105773434,3698311.346507875,0
177009.79999995232,-3961765.1901784013,3349009.1030644984,3698311.346209369,0
177010.0,-3961765.181387109,3349009.1055429415,3698311.338537488,0
177010.199999094,-3961765.1818322404,3349009.1053061048,3698311.338775909,0
177010.40000009537,-3961765.180737488,3349009.1032618876,3698311.337776033,0
177010.59999895096,-3961765.1797678466,3349009.1014276254,3698311.3372913934,0
177010.79999995232,-3961765.1821782147,3349009.0997469295,3698311.3371563856,0
177011.0,-3961765.216516592,3349009.1312154084,3698311.350317675,0
177011.199999094,-3961765.2169654276,3349009.1312032514,3698311.3507585367,0
177011.40000009537,-3961765.2108000373,3349009.1288832757,3698311.3499308177,0
177011.59999895096,-3961765.20847509,3349009.1268696357,3698311.349389686,0
177011.79999995232,-3961765.204319212,3349009.12350442,3698311.348121312,0
177012.0,-3961765.256984346,3349009.165856457,3698311.3548527746,0
177012.199999094,-3961765.25963404,3349009.1655844403,3698311.355332398,0
177012.40000009537,-3961765.260753596,3349009.1636615195,3698311.35420238,0
177012.59999895096,-3961765.262822046,3349009.161744987,3698311.354822518,0
177012.79999995232,-3961765.2642997704,3349009.1588948662,3698311.353664787,0
177013.0,-3961765.2748032263,3349009.1957810703,3698311.362144701,0
177013.199999094,-3961765.2726618648,3349009.1941618784,3698311.361444057,0
177013.40000009537,-3961765.27306572,3349009.193146809,3698311.3617432113,0
177013.59999895096,-3961765.2717901967,3349009.192324227,3698311.3613023763,0
177013.79999995232,-3961765.2737345695,3349009.1902833194,3698311.3619472506,0
177014.0,-3961765.300713822,3349009.2243449613,3698311.3739649444,0
177014.199999094,-3961765.301727579,3349009.2232343666,3698311.373995335,0
177014.40000009537,-3961765.3010249035,3349009.2212387254,3698311.3726735744,0
177014.59999895096,-3961765.2988837473,3349009.2194965268,3698311.372534354,0
177014.79999995232,-3961765.29819405,3349009.217495952,3698311.3719224976,0
177015.0,-3961765.2892188597,3349009.23929699,3698311.3735210164,0
177015.199999094,-3961765.2913767295,3349009.237937844,3698311.3732669,0
177015.40000009537,-3961765.2917864346,3349009.237192139,3698311.3738125283,0
177015.59999895096,-3961765.2888329485,3349009.233733098,3698311.371594808,0
177015.79999995232,-3961765.284018531,3349009.233699733,3698311.3730849363,0
177016.0,-3961765.3165193684,3349009.2660264517,3698311.388825015,0
177016.199999094,-3961765.315773696,3349009.265362552,3698311.3888781196,0
177016.39999890327,-3961765.315810298,3349009.262726846,3698311.386902402,0
177016.59999990463,-3961765.315329483,3349009.2608126295,3698311.387174482,0
177016.79999995232,-3961765.3163911663,3349009.259256588,3698311.387219012,0
177017.0,-3961765.347212636,3349009.3007374858,3698311.4057519133,0
177017.199999094,-3961765.3479711567,3349009.299936938,3698311.4054828924,0
177017.39999890327,-3961765.3482728796,3349009.29895101,3698311.4061616706,0
177017.59999990463,-3961765.3506375803,3349009.296558258,3698311.4053657562,0
177017.79999995232,-3961765.34836118,3349009.2950792057,3698311.405856179,0
177018.0,-3961765.365658954,3349009.3344479403,3698311.4202972683,0
177018.199999094,-3961765.3632913735,3349009.333146985,3698311.4195750565,0
177018.39999890327,-3961765.362244765,3349009.33179454,3698311.4202131596,0
177018.59999990463,-3961765.362610888,3349009.330525216,3698311.4197961856,0
177018.79999995232,-3961765.3586818236,3349009.327399222,3698311.418626479,0
177019.0,-3961765.3666598992,3349009.358371007,3698311.436466748,0
177019.199999094,-3961765.359814115,3349009.357046056,3698311.4355986794,0
177019.39999890327,-3961765.353746918,3349009.356341419,3698311.43522515,0
177019.59999990463,-3961765.363072979,3349009.2176698726,3698311.6007527597,1
177019.79999995232,-3961765.3581875386,3349009.2151194518,3698311.5997796194,1
177020.0,-3961765.3764325166,3349009.3772220737,3698311.4473231803,0
177020.199999094,-3961765.3769760528,3349009.375032587,3698311.446426085,0
177020.39999890327,-3961765.3770138538,3349009.374006228,3698311.446605123,0
177020.59999990463,-3961765.3830945594,3349009.2155368384,3698311.603282313,1
177020.79999995232,-3961765.3814948266,3349009.2162110577,3698311.6057200287,1
177021.0,-3961765.3574117427,3349009.393553224,3698311.4768131324,0
177021.199999094,-3961765.3363154847,3349009.4028640394,3698311.496048838,0
177021.39999890327,-3961765.302852233,3349009.4143486116,3698311.523103029,0
177021.59999990463,-3961765.266605202,3349009.27623613,3698311.713822129,1
177021.79999995232,-3961765.207375469,3349009.2999416967,3698311.7618571883,1
177022.0,-3961765.119519382,3349009.499792759,3698311.6812011013,0
177022.199999094,-3961765.0435860925,3349009.5249589738,3698311.7401573663,0
177022.39999890327,-3961764.9564042073,3349009.5511059808,3698311.80734554,0
