epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
0,187470.0,-3961767.4635459287,3349008.4409474875,3698310.0679831044,0,0,1,1,1,1,1,0.377022508361468,0.5619826281689688,0.6310938048877743,24,0,0.050935192486726184,0.4290812170036948,0.09962760091980931,0,,0.0,0.0,0,nan,1,1,G09,0,nan,e5253dc028b8bfe6,0.033220995415992556,51.61297010839014,1,0.09962760091980931,-3961767.588722554,3349008.6230312116,3698309.7624961133,0.377022508361468,0.5619826281689688,1,0.033220995415992556,1,0.0,0.09962760091980931,0.09962760091980931,1,0.09962760091980931,0.07994791666666666,0.0,1,0.377022508361468,0.5619826281689688,0.4290812170036948,4.071264436073741,0.050935192486726184,0.006195278625390109,0,0.07994791666666666,0,e5253dc028b8bfe6,64,13.032411335482777,8,12,1,64,0.09973617366015403,1,24,23
1,187470.199999094,-3961767.470887223,3349008.45808066,3698310.0804724586,0,0,1,1,1,1,1,0.37543273997639004,0.5609824683323467,0.6224548260616856,24,1,0.050935192486726184,0.4243531612235333,0.07860066532879743,0,,0.0,0.0,0,nan,1,0,,1,0.002520699357522124,e5253dc028b8bfe6,0.03205350802258277,52.92723446165561,2,0.07860066532879743,-3961767.5967430533,3349008.6408213177,3698309.777626121,0.37543273997639004,0.5609824683323467,1,0.03205350802258277,1,0.0,0.07860066532879743,0.07860066532879743,1,0.07860066532879743,0.07994791666666666,0.0,1,0.37543273997639004,0.5609824683323467,0.4243531612235333,4.073103884741926,nan,nan,0,0.07994791666666666,0,e5253dc028b8bfe6,64,13.032411335482777,8,0,0,0,nan,-1,0,0
2,187470.39999890327,-3961767.4801497874,3349008.4769933294,3698310.0949089867,0,0,1,1,1,1,1,0.3753499690078987,0.5610246138394424,0.613746724503564,24,2,0.050935192486726184,0.4205364328912919,0.058469511027520016,0,,0.0,0.0,0,nan,1,0,,1,0.001787161635762434,e5253dc028b8bfe6,0.03092379653759649,54.17190588441832,3,0.058469511027520016,-3961767.6063106153,3349008.660017786,3698309.7924637967,0.3753499690078987,0.5610246138394424,1,0.03092379653759649,1,0.0,0.058469511027520016,0.058469511027520016,1,0.058469511027520016,0.07994791666666666,0.0,1,0.3753499690078987,0.5610246138394424,0.4205364328912919,4.076369389156629,nan,nan,0,0.07994791666666666,0,e5253dc028b8bfe6,64,13.032411335482777,8,0,0,0,nan,-1,0,0
3,187470.59999990463,-3961767.4853023146,3349008.495288847,3698310.1086747227,0,0,1,1,1,1,1,0.3752097255549786,0.5609122313546671,0.607290327585296,24,3,0.050935192486726184,0.41943797797094934,0.04666192659544743,0,,0.0,0.0,0,nan,1,0,,1,0.0019504303698462068,e5253dc028b8bfe6,0.029505719355232614,55.68365770944743,4,0.04666192659544743,-3961767.611318406,3349008.678325313,3698309.8063505013,0.3752097255549786,0.5609122313546671,1,0.029505719355232614,1,0.0,0.04666192659544743,0.04666192659544743,1,0.04666192659544743,0.07994791666666666,0.0,1,0.3752097255549786,0.5609122313546671,0.41943797797094934,4.079926768242801,nan,nan,0,0.07994791666666666,0,e5253dc028b8bfe6,64,13.032411335482777,8,0,0,0,nan,-1,0,0
4,187470.79999995232,-3961767.490104394,3349008.5028493344,3698310.1150702513,0,0,1,1,1,1,1,0.3751915928594029,0.5608521836535816,0.6044902758979533,24,4,0.050935192486726184,0.4190308518748924,0.04416059261511214,0,,0.0,0.0,0,nan,1,0,,1,0.002117598381252768,e5253dc028b8bfe6,0.02880854219747886,56.40138177764513,5,0.04416059261511214,-3961767.61613158,3349008.6857451797,3698309.81268806,0.3751915928594029,0.5608521836535816,1,0.02880854219747886,1,0.0,0.04416059261511214,0.04416059261511214,1,0.04416059261511214,0.07994791666666666,0.0,1,0.3751915928594029,0.5608521836535816,0.4190308518748924,4.083564128451625,nan,nan,0,0.07994791666666666,0,e5253dc028b8bfe6,64,13.032411335482777,8,0,0,0,nan,-1,0,0
5,187471.0,-3961767.5326810284,3349008.5597068775,3698310.140262514,0,0,1,1,1,1,1,0.38025285831682004,0.46264003497839795,0.48356956133294576,24,0,0.008276408667707002,0.40305490494691265,0.07583301014748055,0,,0.0,0.0,0,nan,1,1,C11,1,0.0013977164704343556,e5253dc028b8bfe6,0.03549980436121599,50.22560582908022,1,0.07583301014748055,-3961767.6022582026,3349008.6415670044,3698309.775502082,0.38025285831682004,0.46264003497839795,1,0.03549980436121599,1,0.0,0.07583301014748055,0.07583301014748055,1,0.07583301014748055,0.13991936957658618,0.0,1,0.38025285831682004,0.46264003497839795,0.40305490494691265,3.2717631087616863,0.008276408667707002,0.010642828028193744,0,0.13991936957658618,0,e5253dc028b8bfe6,65,11.63838239796947,8,12,0,0,nan,-1,24,23
6,187471.199999094,-3961767.5332525945,3349008.5605277685,3698310.137134775,0,0,1,1,1,1,1,0.3792294052032175,0.46423828804955786,0.4819446739516705,24,1,0.008276408667707002,0.39981138680676004,0.07197023364406507,0,,0.0,0.0,0,nan,1,0,,1,0.0027229814770621565,e5253dc028b8bfe6,0.03448451132959452,51.371152421158506,2,0.07197023364406507,-3961767.6045887247,3349008.6449019536,3698309.774357853,0.3792294052032175,0.46423828804955786,1,0.03448451132959452,1,0.0,0.07197023364406507,0.07197023364406507,1,0.07197023364406507,0.14074997330850594,0.0,1,0.3792294052032175,0.46423828804955786,0.39981138680676004,3.273520747992254,nan,nan,0,0.14074997330850594,0,e5253dc028b8bfe6,65,11.60592780326656,8,0,0,0,nan,-1,0,0
7,187471.39999890327,-3961767.532428351,3349008.5585179687,3698310.132432032,0,0,1,1,1,1,1,0.379145084506835,0.46448643779382637,0.47864992262714945,24,2,0.008276408667707002,0.39659210499771214,0.0741963885006909,0,,0.0,0.0,0,nan,1,0,,1,0.0033628057598974626,e5253dc028b8bfe6,0.03352702519095959,52.44588553280087,3,0.0741963885006909,-3961767.603969372,3349008.6432621535,3698309.7698698984,0.379145084506835,0.46448643779382637,1,0.03352702519095959,1,0.0,0.0741963885006909,0.0741963885006909,1,0.0741963885006909,0.14083116921056407,0.0,1,0.379145084506835,0.46448643779382637,0.39659210499771214,3.2773028759303346,nan,nan,0,0.14083116921056407,0,e5253dc028b8bfe6,65,11.603236489042603,8,0,0,0,nan,-1,0,0
8,187471.59999990463,-3961767.5299629667,3349008.5542327864,3698310.1307222387,0,0,1,1,1,1,1,0.3790801510005873,0.464653106114098,0.47920606045693137,24,3,0.008276408667707002,0.3973713508685334,0.07908588428367644,0,,0.0,0.0,0,nan,1,0,,1,0.0017053544890917173,e5253dc028b8bfe6,0.03261632807092926,53.45607971371012,4,0.07908588428367644,-3961767.601603365,3349008.6391240903,3698309.7682820633,0.3790801510005873,0.464653106114098,1,0.03261632807092926,1,0.0,0.07908588428367644,0.07908588428367644,1,0.07908588428367644,0.14083950898626352,0.0,1,0.3790801510005873,0.464653106114098,0.3973713508685334,3.281635567127759,nan,nan,0,0.14083950898626355,0,e5253dc028b8bfe6,65,11.602976547259512,8,0,0,0,nan,-1,0,0
9,187471.79999995232,-3961767.5320806447,3349008.557083246,3698310.1290602563,0,0,1,1,1,1,1,0.3790599585615614,0.46466380067331975,0.4763058993263712,24,4,0.008276408667707002,0.39424670378784554,0.07590169335910121,0,,0.0,0.0,0,nan,1,0,,1,0.0021357163758231957,e5253dc028b8bfe6,0.031752153519955535,54.40077996399077,5,0.07590169335910121,-3961767.6037646113,3349008.6420362256,3698309.766664268,0.3790599585615614,0.46466380067331975,1,0.031752153519955535,1,0.0,0.07590169335910121,0.07590169335910121,1,0.07590169335910121,0.14084037569086594,0.0,1,0.3790599585615614,0.46466380067331975,0.39424670378784554,3.286127634914671,nan,nan,0,0.140840375690866,0,e5253dc028b8bfe6,65,11.602958113678069,8,0,0,0,nan,-1,0,0
10,187472.0,-3961767.544085919,3349008.5390563696,3698310.150078791,0,0,1,1,1,1,1,0.3919706502405944,0.4367623448267282,0.4607354047216245,24,0,0.008993555608916712,0.4174314798822598,0.08187979927472577,0,,0.0,0.0,0,nan,1,1,G09,1,0.001686687032425765,e5253dc028b8bfe6,0.054605917551253574,35.97995406767346,6,0.08187979927472577,-3961767.601118697,3349008.635581739,3698309.774484454,0.3919706502405944,0.4367623448267282,1,0.054605917551253574,1,0.0,0.08187979927472577,0.08187979927472577,1,0.08187979927472577,0.22506526559442194,0.0,1,0.3919706502405944,0.4367623448267282,0.4174314798822598,2.811043700181775,0.008993555608916712,0.005157841640479033,0,0.22506526559442194,0,e5253dc028b8bfe6,66,9.021930287849822,8,12,0,0,nan,-1,24,23
11,187472.20000004768,-3961767.5470614256,3349008.5445623565,3698310.1498717233,0,0,1,1,1,1,1,0.39212025327236,0.43568084310619337,0.45662079127207167,24,1,0.008993555608916712,0.41439023070702563,0.07646861236082855,0,,0.0,0.0,0,nan,1,0,,1,0.0016335637489382634,e5253dc028b8bfe6,0.05262429036408385,37.656996346004505,7,0.07646861236082855,-3961767.6038987706,3349008.640382262,3698309.773911147,0.39212025327236,0.43568084310619337,1,0.05262429036408385,1,0.0,0.07646861236082855,0.07646861236082855,1,0.07646861236082855,0.22706306931984202,0.0,1,0.39212025327236,0.43568084310619337,0.41439023070702563,2.813081509545244,nan,nan,0,0.22706306931984202,0,e5253dc028b8bfe6,66,8.947808389744146,8,0,0,0,nan,-1,0,0
12,187472.39999890327,-3961767.546979264,3349008.546736061,3698310.146764082,0,0,1,1,1,1,1,0.3922508091762656,0.4354076315586769,0.452636663762015,24,2,0.008993555608916712,0.4107560151359145,0.07519869495878521,0,,0.0,0.0,0,nan,1,0,,1,0.001459767550419276,e5253dc028b8bfe6,0.05074579153561083,39.306887050460304,8,0.07519869495878521,-3961767.603606108,3349008.6422223668,3698309.7705507604,0.3922508091762656,0.4354076315586769,1,0.05074579153561083,1,0.0,0.07519869495878521,0.07519869495878521,1,0.07519869495878521,0.22725474563120077,0.0,1,0.3922508091762656,0.4354076315586769,0.4107560151359145,2.8174775207220857,nan,nan,0,0.22725474563120077,0,e5253dc028b8bfe6,66,8.941432071924591,8,0,0,0,nan,-1,0,0
13,187472.59999990463,-3961767.5481039425,3349008.5472837836,3698310.1461070534,0,0,1,1,1,1,1,0.39225269291398057,0.43539592152735307,0.45165626958673044,24,3,0.008993555608916712,0.40972279751047774,0.07444343727152997,0,,0.0,0.0,0,nan,1,0,,1,0.0017024188369225198,e5253dc028b8bfe6,0.04896129328319239,40.92488875883536,9,0.07444343727152997,-3961767.604720631,3349008.642715852,3698309.769876478,0.39225269291398057,0.43539592152735307,1,0.04896129328319239,1,0.0,0.07444343727152997,0.07444343727152997,1,0.07444343727152997,0.22727439447268044,0.0,1,0.39225269291398057,0.43539592152735307,0.40972279751047774,2.8225147846607603,nan,nan,0,0.22727439447268044,0,e5253dc028b8bfe6,66,8.940783676092561,8,0,0,0,nan,-1,0,0
14,187472.79999899864,-3961767.5477125933,3349008.548553596,3698310.145230202,0,0,1,1,1,1,1,0.3922588382389577,0.43537026684089175,0.45037655911990876,24,4,0.008993555608916712,0.4085083167768735,0.07354826068187927,0,,0.0,0.0,0,nan,1,0,,1,0.002570505481506846,e5253dc028b8bfe6,0.04726653426401633,42.503194456154446,10,0.07354826068187927,-3961767.60431909,3349008.6439665677,3698309.7689868426,0.3922588382389577,0.43537026684089175,1,0.04726653426401633,1,0.0,0.07354826068187927,0.07354826068187927,1,0.07354826068187927,0.22727641464885504,0.0,1,0.3922588382389577,0.43537026684089175,0.4085083167768735,2.827735820112611,nan,nan,0,0.22727641464885504,0,e5253dc028b8bfe6,66,8.940716944948491,8,0,0,0,nan,-1,0,0
15,187473.0,-3961767.511671033,3349008.4779432938,3698310.1374721187,0,0,1,1,1,1,1,0.40985296957589157,0.4461911831412995,0.4789321576576405,24,0,0.009723692086034613,0.44336283314801284,0.08551005188743369,0,,0.0,0.0,0,nan,1,1,G09,1,0.0015547988085357696,e5253dc028b8bfe6,0.07060287290298513,27.406315466344914,11,0.08551005188743369,-3961767.597068234,3349008.6339689884,3698309.768225917,0.40985296957589157,0.4461911831412995,1,0.07060287290298513,1,0.0,0.08551005188743369,0.08551005188743369,1,0.08551005188743369,0.3350060510514446,0.0,1,0.40985296957589157,0.4461911831412995,0.44336283314801284,2.501808318465958,0.009723692086034613,0.0035388995151557153,0,0.3350060510514446,0,e5253dc028b8bfe6,66,6.113968046983669,8,12,0,0,nan,-1,24,23
16,187473.20000004768,-3961767.5110810967,3349008.476607292,3698310.134432624,0,0,1,1,1,1,1,0.4103190242032232,0.4451479380592069,0.4759859628780301,24,1,0.009723692086034613,0.4417849223496739,0.08788527307885362,0,,0.0,0.0,0,nan,1,0,,1,0.0027873002643123684,e5253dc028b8bfe6,0.0678235801148025,29.06749706956353,12,0.08788527307885362,-3961767.5960399425,3349008.632439507,3698309.7644866593,0.4103190242032232,0.4451479380592069,1,0.0678235801148025,1,0.0,0.08788527307885362,0.08788527307885362,1,0.08788527307885362,0.33889742159861175,0.0,1,0.4103190242032232,0.4451479380592069,0.4417849223496739,2.5040974575882986,nan,nan,0,0.33889742159861175,0,e5253dc028b8bfe6,66,6.018994606516594,8,0,0,0,nan,-1,0,0
17,187473.39999890327,-3961767.5118777747,3349008.478762619,3698310.134344523,0,0,1,1,1,1,1,0.4103272381737619,0.4452055307217665,0.47448398039738765,24,2,0.009723692086034613,0.44035505766591293,0.08544043337371454,0,,0.0,0.0,0,nan,1,0,,1,0.002414698003848329,e5253dc028b8bfe6,0.06518089485611092,30.750920562610414,13,0.08544043337371454,-3961767.596935608,3349008.634760108,3698309.764481858,0.4103272381737619,0.4452055307217665,1,0.06518089485611092,1,0.0,0.08544043337371454,0.08544043337371454,1,0.08544043337371454,0.33929196738605116,0.0,1,0.4103272381737619,0.4452055307217665,0.44035505766591293,2.5090347739191885,nan,nan,0,0.33929196738605116,0,e5253dc028b8bfe6,66,6.0096487521693405,8,0,0,0,nan,-1,0,0
18,187473.59999990463,-3961767.5137057616,3349008.480433438,3698310.1326217763,0,0,1,1,1,1,1,0.4103552133444664,0.44512469963499707,0.4716772243757297,24,3,0.009723692086034613,0.4375951778669978,0.08358462916875277,0,,0.0,0.0,0,nan,1,0,,1,0.0013058564431381312,e5253dc028b8bfe6,0.06267296240218115,32.444640781218524,14,0.08358462916875277,-3961767.5987474783,3349008.6364276805,3698309.762723001,0.4103552133444664,0.44512469963499707,1,0.06267296240218115,1,0.0,0.08358462916875277,0.08358462916875277,1,0.08358462916875277,0.3393318127178999,0.0,1,0.4103552133444664,0.44512469963499707,0.4375951778669978,2.514689931157883,nan,nan,0,0.3393318127178999,0,e5253dc028b8bfe6,66,6.00870667787281,8,0,0,0,nan,-1,0,0
19,187473.79999899864,-3961767.514757045,3349008.482852832,3698310.1320817536,0,0,1,1,1,1,1,0.41036027739256603,0.4451216161000816,0.4697026660815739,24,4,0.009723692086034613,0.435604091490377,0.08112062052172123,0,,0.0,0.0,0,nan,1,0,,1,0.001275728332208992,e5253dc028b8bfe6,0.06029091413785737,34.141180717168496,15,0.08112062052172123,-3961767.5997970267,3349008.6388512626,3698309.762178728,0.41036027739256603,0.4451216161000816,1,0.06029091413785737,1,0.0,0.08112062052172123,0.08112062052172123,1,0.08112062052172123,0.33933598897479406,0.0,1,0.41036027739256603,0.4451216161000816,0.435604091490377,2.520548661168739,nan,nan,0,0.33933598897479406,0,e5253dc028b8bfe6,66,6.0086079819461995,8,0,0,0,nan,-1,0,0
20,187474.0,-3961767.535455877,3349008.468472705,3698310.1658400274,0,0,1,1,1,1,1,0.4373428931437459,0.474300692283986,0.5006746646257721,24,0,0.010185057198209864,0.46595778917121833,0.09422464615817665,0,,0.0,0.0,0,nan,1,1,G09,1,0.0016057500425355733,e5253dc028b8bfe6,0.08349417347008335,22.353352530476418,16,0.09422464615817665,-3961767.590957411,3349008.6280590384,3698309.762453627,0.4373428931437459,0.474300692283986,1,0.08349417347008335,1,0.0,0.09422464615817665,0.09422464615817665,1,0.09422464615817665,0.4568396572178805,0.0,1,0.4373428931437459,0.474300692283986,0.46595778917121833,2.2756251463817416,0.010185057198209864,0.003078632401802122,0,0.4568396572178805,0,e5253dc028b8bfe6,66,4.013347631972344,8,12,0,0,nan,-1,24,23
21,187474.20000004768,-3961767.534378275,3349008.468682915,3698310.1664784546,0,0,1,1,1,1,1,0.43741411667014674,0.47421714030749185,0.5010462583736357,24,1,0.010185057198209864,0.4665965217587415,0.09452397452082185,0,,0.0,0.0,0,nan,1,0,,1,0.0013203385592825256,e5253dc028b8bfe6,0.08006818159471617,23.898106407954486,17,0.09452397452082185,-3961767.5898380415,3349008.6281462405,3698309.7629604605,0.43741411667014674,0.47421714030749185,1,0.08006818159471617,1,0.0,0.09452397452082185,0.09452397452082185,1,0.09452397452082185,0.4622099949359699,0.0,1,0.43741411667014674,0.47421714030749185,0.4665965217587415,2.2781413890179567,nan,nan,0,0.4622099949359699,0,e5253dc028b8bfe6,66,3.9375041850471995,8,0,0,0,nan,-1,0,0
22,187474.39999890327,-3961767.5331975142,3349008.467896863,3698310.1670835065,0,0,1,1,1,1,1,0.43743904445268417,0.47412070227090103,0.5020012280308666,24,2,0.010185057198209864,0.4677506855482874,0.09566735827715035,0,,0.0,0.0,0,nan,1,0,,1,0.002485144100252796,e5253dc028b8bfe6,0.07681447540632133,25.48705140269327,18,0.09566735827715035,-3961767.588636811,3349008.627325315,3698309.7635218995,0.43743904445268417,0.47412070227090103,1,0.07681447540632133,1,0.0,0.09566735827715035,0.09566735827715035,1,0.09566735827715035,0.46272326228316757,0.0,1,0.43743904445268417,0.47412070227090103,0.4677506855482874,2.2835672534007174,nan,nan,0,0.46272326228316757,0,e5253dc028b8bfe6,66,3.930497643229975,8,0,0,0,nan,-1,0,0
23,187474.59999990463,-3961767.532145144,3349008.4681354673,3698310.166208065,0,0,1,1,1,1,1,0.4374493848351473,0.47403890097040824,0.5011993366376928,24,3,0.010185057198209864,0.4671211328864154,0.09607977951315373,0,,0.0,0.0,0,nan,1,0,,1,0.0020591719611221496,e5253dc028b8bfe6,0.07372353290668351,27.113769652953536,19,0.09607977951315373,-3961767.5875801537,3349008.627559133,3698309.76263277,0.4374493848351473,0.47403890097040824,1,0.07372353290668351,1,0.0,0.09607977951315373,0.09607977951315373,1,0.09607977951315373,0.4627758799471503,0.0,1,0.4374493848351473,0.47403890097040824,0.4671211328864154,2.2897793113669795,nan,nan,0,0.4627758799471503,0,e5253dc028b8bfe6,66,3.9297811393911513,8,0,0,0,nan,-1,0,0
24,187474.79999899864,-3961767.5361895966,3349008.473651824,3698310.1696357415,0,0,1,1,1,1,1,0.4374432611277206,0.47403731714947667,0.5006511646596083,24,4,0.010185057198209864,0.4662898839463417,0.08883929233849919,0,,0.0,0.0,0,nan,1,0,,1,0.00281002059207937,e5253dc028b8bfe6,0.07078726942953216,28.770730723809805,20,0.08883929233849919,-3961767.5916393604,3349008.633088915,3698309.766074415,0.4374432611277206,0.47403731714947667,1,0.07078726942953216,1,0.0,0.08883929233849919,0.08883929233849919,1,0.08883929233849919,0.46278138768062055,0.0,1,0.4374432611277206,0.47403731714947667,0.4662898839463417,2.296211963217214,nan,nan,0,0.46278138768062055,0,e5253dc028b8bfe6,66,3.9297061556532937,8,0,0,0,nan,-1,0,0
25,187475.0,-3961767.5455049183,3349008.45571488,3698310.184165578,0,0,1,1,1,1,1,0.458512948596366,0.4991296525992732,0.5232631380526533,24,0,0.015154685888536348,0.4859745836370387,0.09321328436434378,0,,0.0,0.0,0,nan,1,1,G09,1,0.0018025459771019304,e5253dc028b8bfe6,0.09674139016170857,19.451095504120396,21,0.09321328436434378,-3961767.5911198654,3349008.6291760686,3698309.7621885445,0.458512948596366,0.4991296525992732,1,0.09674139016170857,1,0.0,0.09321328436434378,0.09321328436434378,1,0.09321328436434378,0.5734906112601231,0.0,1,0.458512948596366,0.4991296525992732,0.4859745836370387,2.100742351298557,0.015154685888536348,0.003909016541148032,0,0.5734906112601231,0,e5253dc028b8bfe6,66,2.7918246787144554,8,12,0,0,nan,-1,24,23
26,187475.20000004768,-3961767.5484867017,3349008.4616673267,3698310.1862161634,0,0,1,1,1,1,1,0.45841729793143193,0.4991749894874736,0.5215786137509091,24,1,0.015154685888536348,0.4840686279962996,0.0857844692203274,0,,0.0,0.0,0,nan,1,0,,1,0.0018027018511859805,e5253dc028b8bfe6,0.0926441948427616,20.89373996783152,22,0.0857844692203274,-3961767.594365091,3349008.635515749,3698309.7645310694,0.45841729793143193,0.4991749894874736,1,0.0926441948427616,1,0.0,0.0857844692203274,0.0857844692203274,1,0.0857844692203274,0.5803956311850669,0.0,1,0.45841729793143193,0.4991749894874736,0.4840686279962996,2.103467666059401,nan,nan,0,0.5803956311850669,0,e5253dc028b8bfe6,66,2.7326459055441337,8,0,0,0,nan,-1,0,0
